Data,CO,MP10,O3,MP2.5,SO2
12/08/2020,0.0,24.0,29.0,5.0,2.0
12/08/2021,0.0,43.0,44.0,37.0,10.0
12/08/2022,0.0,18.0,30.0,11.0,0.0
12/09/2015,0.0,22.0,38.0,,2.0
12/09/2016,0.0,18.0,34.0,11.0,4.0
12/09/2017,0.0,39.0,54.0,10.0,4.0
12/09/2018,0.0,39.0,51.0,12.0,2.0
12/09/2019,0.0,78.0,89.0,43.0,4.0
12/09/2020,1.0,,71.0,30.0,4.0
12/09/2021,0.0,40.0,48.0,34.0,2.0
12/09/2022,0.0,45.0,30.0,40.0,0.0
12/10/2016,0.0,9.0,40.0,7.0,2.0
12/10/2017,,37.0,,30.0,
12/10/2018,0.0,21.0,43.0,11.0,0.0
12/10/2019,0.0,28.0,67.0,8.0,0.0
12/10/2020,,,46.0,6.0,0.0
12/10/2021,0.0,2.0,35.0,4.0,2.0
12/10/2022,0.0,19.0,41.0,27.0,0.0
12/11/2015,1.0,18.0,37.0,10.0,2.0
12/11/2016,0.0,15.0,35.0,12.0,2.0
12/11/2017,1.0,12.0,38.0,,6.0
12/11/2018,0.0,13.0,35.0,3.0,2.0
12/11/2019,0.0,10.0,41.0,,0.0
12/11/2020,1.0,17.0,34.0,6.0,0.0
12/11/2021,0.0,3.0,20.0,8.0,2.0
12/11/2022,1.0,21.0,26.0,11.0,
12/12/2015,0.0,10.0,38.0,,0.0
12/12/2016,0.0,15.0,30.0,7.0,0.0
12/12/2017,0.0,24.0,40.0,7.0,0.0
12/12/2018,0.0,16.0,36.0,4.0,0.0
12/12/2019,0.0,14.0,28.0,,6.0
12/12/2020,0.0,,50.0,,
12/12/2021,0.0,8.0,26.0,,0.0
12/12/2022,0.0,39.0,19.0,12.0,
13/01/2015,0.0,20.0,51.0,,20.0
13/01/2016,0.0,5.0,11.0,,4.0
13/01/2017,0.0,9.0,50.0,5.0,0.0
13/01/2018,0.0,18.0,45.0,4.0,0.0
13/01/2019,0.0,14.0,43.0,5.0,2.0
13/01/2020,0.0,22.0,42.0,4.0,
13/01/2021,,,,4.0,
13/01/2022,,33.0,6.0,26.0,2.0
13/02/2015,0.0,14.0,50.0,,
13/02/2016,0.0,9.0,30.0,5.0,0.0
13/02/2017,0.0,5.0,64.0,,2.0
13/02/2018,,20.0,42.0,4.0,2.0
13/02/2019,1.0,26.0,37.0,8.0,6.0
13/02/2020,1.0,13.0,24.0,,2.0
13/02/2021,0.0,11.0,29.0,11.0,0.0
13/02/2022,0.0,6.0,25.0,9.0,0.0
13/03/2015,1.0,22.0,51.0,,0.0
13/03/2016,0.0,9.0,18.0,6.0,0.0
13/03/2017,0.0,16.0,53.0,4.0,2.0
13/03/2018,,35.0,45.0,10.0,6.0
13/03/2019,1.0,26.0,30.0,8.0,2.0
13/03/2020,2.0,,22.0,,20.0
13/03/2021,0.0,14.0,50.0,12.0,0.0
13/03/2022,0.0,,26.0,10.0,2.0
13/04/2016,0.0,12.0,16.0,6.0,0.0
13/04/2017,0.0,7.0,38.0,,4.0
13/04/2018,0.0,23.0,31.0,5.0,18.0
13/04/2019,,18.0,,6.0,4.0
13/04/2020,0.0,7.0,,3.0,2.0
13/04/2021,1.0,31.0,50.0,27.0,16.0
13/04/2022,1.0,29.0,33.0,32.0,2.0
13/05/2015,0.0,15.0,34.0,,4.0
13/05/2016,0.0,14.0,,9.0,0.0
13/05/2017,0.0,13.0,58.0,10.0,0.0
13/05/2018,1.0,42.0,54.0,26.0,6.0
13/05/2019,1.0,36.0,34.0,9.0,0.0
13/05/2020,0.0,20.0,34.0,6.0,2.0
13/05/2021,1.0,62.0,41.0,37.0,12.0
13/05/2022,1.0,,38.0,37.0,0.0
13/06/2015,0.0,23.0,38.0,,6.0
13/06/2016,,14.0,17.0,8.0,0.0
13/06/2017,0.0,7.0,35.0,,0.0
13/06/2018,,38.0,48.0,12.0,4.0
13/06/2019,0.0,22.0,40.0,9.0,0.0
13/06/2020,1.0,36.0,43.0,,0.0
13/06/2021,0.0,10.0,38.0,27.0,2.0
13/06/2022,0.0,20.0,36.0,,0.0
13/07/2015,0.0,20.0,34.0,,2.0
13/07/2016,1.0,35.0,38.0,46.0,4.0
13/07/2017,0.0,17.0,46.0,10.0,4.0
13/07/2018,0.0,27.0,45.0,10.0,0.0
13/07/2019,1.0,50.0,62.0,27.0,0.0
13/07/2020,1.0,38.0,61.0,10.0,4.0
13/07/2021,0.0,26.0,35.0,30.0,6.0
13/07/2022,1.0,30.0,29.0,30.0,0.0
13/08/2015,0.0,22.0,38.0,,2.0
13/08/2016,0.0,14.0,43.0,9.0,0.0
13/08/2017,0.0,19.0,77.0,29.0,0.0
13/08/2018,0.0,30.0,59.0,11.0,0.0
13/08/2019,0.0,53.0,67.0,7.0,4.0
13/08/2020,0.0,24.0,34.0,4.0,2.0
13/08/2021,0.0,37.0,46.0,37.0,8.0
13/08/2022,0.0,27.0,33.0,32.0,0.0
13/09/2015,0.0,16.0,30.0,,2.0
13/09/2016,0.0,20.0,34.0,11.0,4.0
13/09/2017,0.0,31.0,56.0,11.0,2.0
13/09/2018,0.0,27.0,47.0,8.0,0.0
13/09/2019,1.0,74.0,46.0,43.0,8.0
13/09/2020,0.0,,62.0,11.0,0.0
13/09/2021,0.0,48.0,65.0,40.0,2.0
13/09/2022,0.0,38.0,42.0,35.0,0.0
13/10/2016,0.0,13.0,33.0,6.0,2.0
13/10/2017,,40.0,,32.0,
13/10/2018,0.0,26.0,66.0,11.0,0.0
13/10/2019,1.0,32.0,78.0,11.0,0.0
13/10/2020,,,62.0,7.0,0.0
13/10/2021,0.0,9.0,51.0,9.0,4.0
13/10/2022,0.0,26.0,37.0,34.0,0.0
13/11/2015,,26.0,,10.0,
13/11/2016,0.0,6.0,30.0,,0.0
13/11/2017,,,63.0,35.0,12.0
13/11/2018,0.0,13.0,34.0,4.0,2.0
13/11/2019,1.0,13.0,47.0,,2.0
13/11/2020,1.0,15.0,31.0,6.0,2.0
13/11/2021,0.0,5.0,27.0,10.0,2.0
13/11/2022,1.0,18.0,30.0,10.0,
13/12/2015,0.0,17.0,30.0,11.0,0.0
13/12/2016,0.0,8.0,29.0,,0.0
13/12/2017,0.0,18.0,38.0,6.0,0.0
13/12/2018,0.0,24.0,41.0,6.0,2.0
13/12/2019,0.0,20.0,38.0,,2.0
13/12/2020,0.0,,42.0,,2.0
13/12/2021,1.0,22.0,22.0,,0.0
13/12/2022,1.0,33.0,18.0,10.0,
14/01/2015,0.0,18.0,54.0,,14.0
14/01/2016,0.0,10.0,15.0,3.0,0.0
14/01/2017,0.0,7.0,54.0,4.0,0.0
14/01/2018,0.0,15.0,26.0,,0.0
14/01/2019,0.0,18.0,44.0,6.0,2.0
14/01/2020,0.0,12.0,34.0,,
14/01/2021,,,,6.0,
14/01/2022,,20.0,48.0,10.0,2.0
14/02/2015,0.0,15.0,44.0,,4.0
14/02/2016,0.0,9.0,38.0,6.0,0.0
14/02/2017,0.0,9.0,50.0,,2.0
14/02/2018,,21.0,42.0,6.0,0.0
14/02/2019,0.0,15.0,32.0,6.0,0.0
14/02/2020,0.0,11.0,54.0,,2.0
14/02/2021,1.0,,30.0,10.0,0.0
14/02/2022,1.0,14.0,22.0,10.0,2.0
14/03/2015,0.0,16.0,54.0,,0.0
14/03/2016,0.0,6.0,15.0,,0.0
14/03/2017,0.0,15.0,50.0,3.0,0.0
14/03/2018,0.0,22.0,58.0,7.0,2.0
14/03/2019,1.0,30.0,28.0,9.0,2.0
14/03/2020,0.0,7.0,28.0,2.0,0.0
14/03/2021,0.0,9.0,42.0,11.0,0.0
14/03/2022,0.0,,27.0,10.0,8.0
14/04/2015,0.0,22.0,48.0,,2.0
14/04/2016,0.0,11.0,20.0,6.0,2.0
14/04/2017,0.0,5.0,39.0,,0.0
14/04/2018,,18.0,32.0,,8.0
14/04/2019,,16.0,,6.0,4.0
14/04/2020,0.0,16.0,,4.0,2.0
14/04/2021,0.0,15.0,37.0,11.0,6.0
14/04/2022,1.0,19.0,27.0,27.0,0.0
14/05/2015,0.0,14.0,34.0,,2.0
14/05/2016,,8.0,18.0,5.0,0.0
14/05/2017,0.0,22.0,41.0,27.0,2.0
14/05/2018,,30.0,44.0,10.0,0.0
14/05/2019,0.0,46.0,55.0,11.0,2.0
14/05/2020,1.0,26.0,27.0,8.0,2.0
14/05/2021,0.0,19.0,42.0,26.0,6.0
14/05/2022,0.0,,37.0,30.0,0.0
14/06/2015,1.0,25.0,34.0,,4.0
14/06/2016,0.0,10.0,21.0,6.0,0.0
14/06/2017,0.0,10.0,31.0,,2.0
14/06/2018,,38.0,51.0,10.0,4.0
14/06/2019,0.0,20.0,38.0,9.0,2.0
14/06/2020,1.0,28.0,40.0,,0.0
14/06/2021,0.0,16.0,40.0,26.0,2.0
14/06/2022,0.0,10.0,30.0,,0.0
14/07/2015,0.0,18.0,32.0,,2.0
14/07/2016,0.0,28.0,41.0,32.0,0.0
14/07/2017,0.0,13.0,38.0,,2.0
14/07/2018,0.0,30.0,51.0,10.0,0.0
14/07/2019,1.0,52.0,62.0,29.0,0.0
14/07/2020,1.0,60.0,59.0,27.0,8.0
14/07/2021,1.0,20.0,33.0,26.0,47.0
14/07/2022,0.0,22.0,28.0,26.0,0.0
14/08/2015,0.0,18.0,30.0,,4.0
14/08/2016,0.0,14.0,35.0,10.0,0.0
14/08/2017,0.0,26.0,51.0,34.0,4.0
14/08/2018,1.0,32.0,58.0,11.0,2.0
14/08/2019,0.0,34.0,53.0,7.0,4.0
14/08/2020,0.0,34.0,48.0,6.0,4.0
14/08/2021,0.0,30.0,51.0,30.0,10.0
14/08/2022,0.0,18.0,29.0,29.0,0.0
14/09/2015,0.0,8.0,25.0,,43.0
14/09/2016,1.0,33.0,38.0,35.0,2.0
14/09/2017,0.0,27.0,51.0,10.0,4.0
14/09/2018,0.0,33.0,47.0,9.0,2.0
14/09/2019,0.0,64.0,45.0,,4.0
14/09/2020,0.0,,65.0,6.0,0.0
14/09/2021,1.0,75.0,68.0,58.0,6.0
14/09/2022,,46.0,42.0,44.0,2.0
14/10/2016,0.0,14.0,35.0,8.0,4.0
14/10/2017,,50.0,,40.0,
14/10/2018,0.0,23.0,77.0,10.0,0.0
14/10/2019,1.0,,66.0,12.0,2.0
14/10/2020,1.0,,57.0,9.0,0.0
14/10/2021,0.0,17.0,46.0,10.0,4.0
14/10/2022,0.0,27.0,30.0,32.0,0.0
14/11/2015,,10.0,,,
14/11/2016,0.0,4.0,26.0,,0.0
14/11/2017,,23.0,61.0,10.0,0.0
14/11/2018,0.0,14.0,40.0,6.0,4.0
14/11/2019,1.0,14.0,34.0,4.0,4.0
14/11/2020,,15.0,43.0,5.0,2.0
14/11/2021,0.0,4.0,32.0,11.0,
14/11/2022,0.0,26.0,19.0,7.0,
14/12/2015,0.0,13.0,26.0,10.0,0.0
14/12/2016,1.0,8.0,22.0,,2.0
14/12/2017,0.0,11.0,30.0,2.0,2.0
14/12/2018,0.0,25.0,53.0,6.0,0.0
14/12/2019,0.0,14.0,36.0,,0.0
14/12/2020,0.0,,61.0,2.0,2.0
14/12/2021,1.0,10.0,26.0,,78.0
14/12/2022,1.0,19.0,18.0,10.0,
15/01/2015,0.0,17.0,45.0,,16.0
15/01/2016,0.0,5.0,10.0,,0.0
15/01/2017,,4.0,45.0,,0.0
15/01/2018,,19.0,26.0,4.0,4.0
15/01/2019,0.0,22.0,56.0,6.0,2.0
15/01/2020,0.0,14.0,50.0,3.0,2.0
15/01/2021,1.0,14.0,36.0,7.0,2.0
15/01/2022,1.0,23.0,36.0,12.0,2.0
15/02/2015,0.0,10.0,40.0,,6.0
15/02/2016,0.0,13.0,28.0,6.0,2.0
15/02/2017,0.0,6.0,38.0,,0.0
15/02/2018,0.0,22.0,79.0,5.0,0.0
15/02/2019,1.0,23.0,24.0,9.0,2.0
15/02/2020,0.0,12.0,41.0,,2.0
15/02/2021,1.0,25.0,29.0,27.0,2.0
15/02/2022,1.0,18.0,22.0,11.0,2.0
15/03/2015,0.0,19.0,42.0,,2.0
15/03/2016,0.0,6.0,19.0,,0.0
15/03/2017,0.0,14.0,42.0,,2.0
15/03/2018,1.0,29.0,58.0,8.0,0.0
15/03/2019,1.0,22.0,53.0,8.0,2.0
15/03/2020,0.0,7.0,44.0,,0.0
15/03/2021,0.0,12.0,37.0,11.0,4.0
15/03/2022,0.0,,28.0,11.0,4.0
15/04/2015,,18.0,,,2.0
15/04/2016,0.0,19.0,30.0,8.0,2.0
15/04/2017,0.0,9.0,43.0,3.0,0.0
15/04/2018,,18.0,34.0,6.0,2.0
15/04/2019,,15.0,,5.0,2.0
15/04/2020,0.0,18.0,,5.0,2.0
15/04/2021,1.0,22.0,41.0,30.0,8.0
15/04/2022,1.0,7.0,26.0,10.0,2.0
15/05/2015,0.0,11.0,30.0,,4.0
15/05/2016,0.0,6.0,21.0,,0.0
15/05/2017,0.0,22.0,22.0,12.0,6.0
15/05/2018,,22.0,32.0,6.0,0.0
15/05/2019,1.0,32.0,27.0,10.0,2.0
15/05/2020,1.0,13.0,20.0,5.0,0.0
15/05/2021,0.0,22.0,42.0,30.0,8.0
15/05/2022,1.0,,23.0,34.0,0.0
15/06/2015,1.0,50.0,17.0,,6.0
15/06/2016,0.0,20.0,19.0,10.0,0.0
15/06/2017,0.0,5.0,40.0,,0.0
15/06/2018,0.0,26.0,,8.0,2.0
15/06/2019,0.0,22.0,42.0,10.0,2.0
15/06/2020,0.0,25.0,41.0,,0.0
15/06/2021,1.0,,41.0,37.0,6.0
15/06/2022,0.0,14.0,28.0,26.0,2.0
15/07/2015,0.0,17.0,26.0,,2.0
15/07/2016,,30.0,33.0,38.0,0.0
15/07/2017,0.0,7.0,38.0,,0.0
15/07/2018,0.0,27.0,50.0,10.0,2.0
15/07/2019,1.0,64.0,50.0,32.0,6.0
15/07/2020,1.0,43.0,46.0,10.0,4.0
15/07/2021,1.0,38.0,30.0,34.0,6.0
15/07/2022,0.0,12.0,22.0,12.0,0.0
15/08/2015,0.0,14.0,46.0,,2.0
15/08/2016,1.0,23.0,38.0,34.0,2.0
15/08/2017,0.0,30.0,63.0,32.0,2.0
15/08/2018,0.0,30.0,78.0,26.0,2.0
15/08/2019,0.0,22.0,53.0,,2.0
15/08/2020,0.0,27.0,59.0,6.0,2.0
15/08/2021,0.0,27.0,49.0,29.0,4.0
15/08/2022,0.0,15.0,28.0,11.0,2.0
15/09/2015,0.0,17.0,42.0,,0.0
15/09/2016,1.0,50.0,51.0,60.0,6.0
15/09/2017,0.0,34.0,64.0,11.0,0.0
15/09/2018,1.0,31.0,29.0,30.0,6.0
15/09/2019,0.0,50.0,75.0,,2.0
15/09/2020,1.0,,,11.0,38.0
15/09/2021,1.0,73.0,42.0,60.0,4.0
15/09/2022,,49.0,,46.0,0.0
15/10/2016,0.0,8.0,27.0,,2.0
15/10/2017,,56.0,,50.0,
15/10/2018,1.0,24.0,46.0,10.0,0.0
15/10/2019,0.0,48.0,75.0,30.0,8.0
15/10/2020,1.0,64.0,63.0,10.0,2.0
15/10/2021,0.0,22.0,44.0,26.0,4.0
15/10/2022,0.0,22.0,28.0,12.0,0.0
15/11/2015,,16.0,,11.0,
15/11/2016,0.0,6.0,19.0,,0.0
15/11/2017,0.0,14.0,,8.0,0.0
15/11/2018,0.0,17.0,40.0,6.0,0.0
15/11/2019,0.0,10.0,31.0,,0.0
15/11/2020,,14.0,50.0,5.0,2.0
15/11/2021,0.0,3.0,38.0,9.0,
15/11/2022,0.0,22.0,18.0,7.0,
15/12/2015,0.0,18.0,38.0,8.0,0.0
15/12/2016,1.0,4.0,22.0,,0.0
15/12/2017,0.0,9.0,31.0,,2.0
15/12/2018,0.0,18.0,46.0,4.0,0.0
15/12/2019,0.0,10.0,32.0,,2.0
15/12/2020,0.0,2.0,66.0,4.0,0.0
15/12/2021,1.0,24.0,16.0,10.0,2.0
15/12/2022,0.0,13.0,22.0,10.0,
16/01/2015,0.0,19.0,60.0,,12.0
16/01/2016,1.0,2.0,6.0,,0.0
16/01/2017,0.0,6.0,40.0,4.0,2.0
16/01/2018,0.0,21.0,34.0,6.0,4.0
16/01/2019,0.0,22.0,55.0,8.0,2.0
16/01/2020,0.0,20.0,58.0,4.0,4.0
16/01/2021,1.0,5.0,27.0,6.0,0.0
16/01/2022,0.0,17.0,38.0,10.0,2.0
16/02/2015,0.0,11.0,39.0,,4.0
16/02/2016,0.0,16.0,35.0,,53.0
16/02/2017,0.0,8.0,,,2.0
16/02/2018,,18.0,63.0,5.0,0.0
16/02/2019,0.0,21.0,22.0,9.0,0.0
16/02/2020,0.0,11.0,34.0,,2.0
16/02/2021,0.0,16.0,27.0,12.0,2.0
16/02/2022,0.0,15.0,33.0,,0.0
16/03/2015,0.0,14.0,33.0,,2.0
16/03/2016,0.0,6.0,15.0,,0.0
16/03/2017,,11.0,44.0,3.0,0.0
16/03/2018,1.0,25.0,74.0,8.0,0.0
16/03/2019,1.0,18.0,41.0,6.0,0.0
16/03/2020,0.0,17.0,54.0,3.0,2.0
16/03/2021,1.0,18.0,41.0,12.0,40.0
16/03/2022,0.0,,26.0,8.0,0.0
16/04/2015,,20.0,,,2.0
16/04/2016,0.0,17.0,26.0,10.0,0.0
16/04/2018,,11.0,30.0,3.0,2.0
16/04/2019,1.0,13.0,23.0,3.0,2.0
16/04/2020,1.0,25.0,,8.0,66.0
16/04/2021,0.0,18.0,42.0,12.0,2.0
16/04/2022,0.0,6.0,33.0,10.0,2.0
16/05/2015,,11.0,,,
16/05/2016,0.0,17.0,18.0,26.0,2.0
16/05/2017,0.0,20.0,27.0,27.0,0.0
16/05/2018,,26.0,38.0,7.0,4.0
16/05/2019,0.0,15.0,23.0,5.0,0.0
16/05/2020,0.0,2.0,14.0,3.0,0.0
16/05/2021,0.0,17.0,39.0,26.0,6.0
16/05/2022,1.0,,19.0,37.0,0.0
16/06/2015,1.0,23.0,19.0,,2.0
16/06/2016,1.0,18.0,26.0,10.0,0.0
16/06/2017,0.0,9.0,43.0,,0.0
16/06/2018,0.0,26.0,47.0,10.0,0.0
16/06/2019,,20.0,45.0,10.0,2.0
16/06/2020,0.0,7.0,32.0,,0.0
16/06/2021,1.0,,46.0,43.0,81.0
16/06/2022,0.0,15.0,32.0,11.0,2.0
16/07/2015,0.0,14.0,28.0,,2.0
16/07/2016,,39.0,22.0,46.0,2.0
16/07/2017,0.0,6.0,41.0,,0.0
16/07/2018,0.0,26.0,42.0,,2.0
16/07/2019,,76.0,45.0,35.0,4.0
16/07/2020,0.0,26.0,43.0,8.0,2.0
16/07/2021,1.0,45.0,50.0,35.0,10.0
16/07/2022,1.0,17.0,,27.0,0.0
16/08/2015,0.0,14.0,37.0,,2.0
16/08/2016,1.0,26.0,29.0,29.0,2.0
16/08/2017,0.0,19.0,55.0,12.0,2.0
16/08/2018,0.0,35.0,55.0,12.0,2.0
16/08/2019,0.0,30.0,65.0,7.0,2.0
16/08/2020,0.0,24.0,42.0,6.0,4.0
16/08/2021,0.0,35.0,37.0,27.0,4.0
16/08/2022,0.0,23.0,31.0,26.0,2.0
16/09/2015,0.0,17.0,40.0,,0.0
16/09/2016,0.0,32.0,31.0,32.0,0.0
16/09/2017,0.0,38.0,62.0,12.0,0.0
16/09/2018,1.0,44.0,51.0,40.0,8.0
16/09/2019,0.0,65.0,58.0,,4.0
16/09/2020,0.0,45.0,62.0,27.0,4.0
16/09/2021,0.0,82.0,60.0,61.0,0.0
16/09/2022,0.0,36.0,30.0,34.0,
16/10/2016,0.0,8.0,25.0,,0.0
16/10/2017,,54.0,,43.0,
16/10/2018,0.0,14.0,54.0,7.0,0.0
16/10/2019,1.0,84.0,75.0,68.0,8.0
16/10/2020,0.0,28.0,51.0,7.0,0.0
16/10/2021,0.0,,45.0,27.0,
16/10/2022,0.0,15.0,33.0,26.0,0.0
16/11/2015,,14.0,,,
16/11/2016,1.0,13.0,21.0,,2.0
16/11/2017,0.0,16.0,59.0,8.0,4.0
16/11/2018,0.0,12.0,30.0,6.0,2.0
16/11/2019,0.0,12.0,50.0,6.0,0.0
16/11/2020,,15.0,35.0,7.0,2.0
16/11/2021,0.0,8.0,36.0,10.0,2.0
16/11/2022,0.0,,22.0,7.0,
16/12/2015,0.0,13.0,36.0,6.0,0.0
16/12/2016,0.0,4.0,24.0,,0.0
16/12/2017,1.0,15.0,30.0,6.0,2.0
16/12/2018,0.0,17.0,50.0,5.0,0.0
16/12/2019,0.0,10.0,31.0,,2.0
16/12/2020,0.0,2.0,52.0,2.0,2.0
16/12/2021,0.0,66.0,,9.0,2.0
16/12/2022,1.0,,32.0,11.0,
17/01/2015,0.0,16.0,52.0,,2.0
17/01/2016,0.0,2.0,9.0,,0.0
17/01/2017,0.0,9.0,32.0,3.0,2.0
17/01/2018,0.0,22.0,69.0,5.0,0.0
17/01/2019,0.0,34.0,64.0,9.0,2.0
17/01/2020,0.0,6.0,41.0,,4.0
17/01/2021,0.0,5.0,33.0,6.0,0.0
17/01/2022,0.0,23.0,37.0,11.0,2.0
17/02/2015,0.0,14.0,34.0,,6.0
17/02/2016,0.0,15.0,46.0,9.0,0.0
17/02/2017,0.0,12.0,48.0,,0.0
17/02/2018,,13.0,31.0,4.0,0.0
17/02/2019,0.0,11.0,28.0,5.0,0.0
17/02/2020,0.0,12.0,30.0,,2.0
17/02/2021,1.0,12.0,45.0,10.0,4.0
17/02/2022,0.0,18.0,42.0,,0.0
17/03/2015,0.0,15.0,33.0,,2.0
17/03/2016,0.0,7.0,18.0,,0.0
17/03/2017,0.0,13.0,42.0,3.0,0.0
17/03/2018,1.0,22.0,54.0,7.0,0.0
17/03/2019,1.0,23.0,25.0,8.0,2.0
17/03/2020,1.0,25.0,58.0,4.0,4.0
17/03/2021,0.0,14.0,56.0,12.0,0.0
17/03/2022,0.0,8.0,24.0,8.0,0.0
17/04/2015,0.0,22.0,45.0,,2.0
17/04/2016,0.0,12.0,22.0,6.0,0.0
17/04/2018,0.0,15.0,32.0,4.0,0.0
17/04/2019,1.0,15.0,16.0,6.0,2.0
17/04/2020,1.0,13.0,,3.0,2.0
17/04/2021,0.0,20.0,50.0,27.0,2.0
17/04/2022,0.0,6.0,37.0,11.0,0.0
17/05/2015,,6.0,,,
17/05/2016,1.0,31.0,16.0,37.0,4.0
17/05/2017,0.0,7.0,32.0,,0.0
17/05/2018,,25.0,37.0,8.0,4.0
17/05/2019,0.0,13.0,18.0,5.0,0.0
17/05/2020,0.0,5.0,37.0,3.0,0.0
17/05/2021,1.0,25.0,34.0,29.0,6.0
17/05/2022,0.0,,19.0,35.0,0.0
17/06/2015,0.0,17.0,26.0,,2.0
17/06/2016,0.0,18.0,,11.0,0.0
17/06/2017,0.0,10.0,49.0,,2.0
17/06/2018,0.0,20.0,42.0,8.0,4.0
17/06/2019,1.0,38.0,39.0,12.0,2.0
17/06/2020,0.0,9.0,34.0,,0.0
17/06/2021,1.0,36.0,43.0,35.0,2.0
17/06/2022,1.0,27.0,33.0,,2.0
17/07/2015,0.0,14.0,29.0,,2.0
17/07/2016,,34.0,24.0,35.0,4.0
17/07/2017,0.0,12.0,40.0,,2.0
17/07/2018,0.0,30.0,39.0,,2.0
17/07/2019,0.0,69.0,48.0,10.0,0.0
17/07/2020,0.0,17.0,46.0,6.0,0.0
17/07/2021,1.0,43.0,39.0,40.0,6.0
17/07/2022,1.0,19.0,,34.0,0.0
17/08/2015,0.0,22.0,32.0,,2.0
17/08/2016,,26.0,31.0,,0.0
17/08/2017,0.0,22.0,69.0,11.0,4.0
17/08/2018,0.0,27.0,47.0,29.0,2.0
17/08/2019,0.0,40.0,59.0,7.0,
17/08/2020,0.0,26.0,34.0,5.0,4.0
17/08/2021,0.0,33.0,38.0,26.0,2.0
17/08/2022,0.0,24.0,32.0,27.0,
17/09/2015,0.0,18.0,50.0,,0.0
17/09/2016,0.0,22.0,36.0,26.0,0.0
17/09/2017,0.0,24.0,48.0,10.0,2.0
17/09/2018,1.0,42.0,38.0,34.0,0.0
17/09/2019,0.0,43.0,76.0,27.0,4.0
17/09/2020,0.0,68.0,78.0,32.0,6.0
17/09/2021,0.0,52.0,53.0,46.0,0.0
17/09/2022,0.0,8.0,22.0,6.0,
17/10/2016,0.0,12.0,30.0,,0.0
17/10/2017,,34.0,,26.0,
17/10/2018,0.0,22.0,54.0,9.0,2.0
17/10/2019,1.0,97.0,73.0,61.0,12.0
17/10/2020,0.0,,36.0,4.0,0.0
17/10/2021,0.0,22.0,42.0,26.0,
17/10/2022,0.0,22.0,32.0,30.0,0.0
17/11/2015,0.0,12.0,35.0,8.0,0.0
17/11/2016,1.0,18.0,29.0,12.0,0.0
17/11/2017,0.0,20.0,53.0,10.0,4.0
17/11/2018,1.0,18.0,36.0,,2.0
17/11/2019,0.0,9.0,35.0,3.0,2.0
17/11/2020,1.0,10.0,47.0,6.0,6.0
17/11/2021,0.0,12.0,34.0,10.0,2.0
17/11/2022,1.0,,37.0,7.0,
17/12/2015,0.0,14.0,30.0,7.0,0.0
17/12/2016,0.0,4.0,28.0,,0.0
17/12/2017,0.0,10.0,32.0,4.0,2.0
17/12/2018,0.0,23.0,46.0,6.0,0.0
17/12/2019,0.0,14.0,45.0,,2.0
17/12/2020,1.0,,47.0,,2.0
17/12/2021,1.0,11.0,,30.0,6.0
17/12/2022,1.0,17.0,22.0,12.0,0.0
18/01/2015,0.0,15.0,50.0,,6.0
18/01/2016,0.0,2.0,13.0,,0.0
18/01/2017,0.0,6.0,41.0,,0.0
18/01/2018,0.0,20.0,43.0,4.0,0.0
18/01/2019,0.0,22.0,57.0,10.0,2.0
18/01/2020,0.0,6.0,37.0,,2.0
18/01/2021,0.0,,46.0,8.0,0.0
18/01/2022,1.0,42.0,29.0,27.0,2.0
18/02/2015,,10.0,29.0,,2.0
18/02/2016,0.0,14.0,36.0,8.0,0.0
18/02/2017,0.0,10.0,50.0,,0.0
18/02/2018,,13.0,40.0,3.0,2.0
18/02/2019,1.0,16.0,22.0,6.0,2.0
18/02/2020,0.0,11.0,36.0,,2.0
18/02/2021,1.0,18.0,14.0,10.0,6.0
18/02/2022,1.0,13.0,,10.0,2.0
18/03/2015,0.0,16.0,42.0,,2.0
18/03/2016,0.0,8.0,22.0,,2.0
18/03/2017,0.0,13.0,54.0,4.0,2.0
18/03/2018,1.0,13.0,50.0,5.0,0.0
18/03/2019,1.0,31.0,34.0,11.0,4.0
18/03/2020,0.0,18.0,58.0,5.0,0.0
18/03/2021,0.0,18.0,42.0,11.0,10.0
18/03/2022,0.0,16.0,31.0,10.0,0.0
18/04/2015,0.0,19.0,56.0,,2.0
18/04/2016,0.0,11.0,17.0,6.0,2.0
18/04/2018,,15.0,40.0,5.0,0.0
18/04/2019,1.0,29.0,25.0,10.0,4.0
18/04/2020,0.0,4.0,,3.0,2.0
18/04/2021,1.0,22.0,38.0,27.0,4.0
18/04/2022,0.0,11.0,31.0,11.0,0.0
18/05/2015,,11.0,,,
18/05/2016,1.0,30.0,20.0,34.0,6.0
18/05/2017,0.0,6.0,31.0,,0.0
18/05/2018,0.0,21.0,34.0,8.0,0.0
18/05/2019,0.0,14.0,32.0,4.0,0.0
18/05/2020,0.0,9.0,36.0,4.0,0.0
18/05/2021,1.0,46.0,37.0,43.0,36.0
18/05/2022,0.0,,24.0,29.0,4.0
18/06/2015,0.0,19.0,34.0,,2.0
18/06/2016,0.0,16.0,,10.0,0.0
18/06/2017,0.0,9.0,46.0,,2.0
18/06/2018,1.0,28.0,40.0,10.0,4.0
18/06/2019,0.0,26.0,41.0,,0.0
18/06/2020,0.0,10.0,37.0,,0.0
18/06/2021,1.0,32.0,43.0,35.0,0.0
18/06/2022,1.0,47.0,27.0,,0.0
