Data,CO,MP10,O3,MP2.5,SO2
18/01/2020,,,,4.0,
18/02/2015,,18.0,,,
18/02/2016,0.0,20.0,65.0,9.0,12.0
18/02/2017,0.0,,47.0,6.0,
18/02/2018,0.0,7.0,66.0,,10.0
18/02/2019,1.0,15.0,45.0,6.0,16.0
18/02/2020,,10.0,,,
18/03/2016,0.0,18.0,58.0,4.0,14.0
18/03/2017,0.0,20.0,51.0,6.0,
18/03/2018,1.0,12.0,62.0,6.0,8.0
18/03/2019,1.0,26.0,,,16.0
18/03/2020,,16.0,,,
18/04/2015,0.0,24.0,66.0,,68.0
18/04/2016,0.0,19.0,38.0,11.0,20.0
18/04/2018,0.0,10.0,40.0,5.0,10.0
18/04/2019,1.0,23.0,,11.0,16.0
18/04/2020,,8.0,,6.0,
18/05/2015,,11.0,,,59.0
18/05/2016,0.0,17.0,,26.0,
18/05/2017,0.0,,26.0,6.0,
18/05/2018,0.0,11.0,33.0,,8.0
18/05/2019,0.0,6.0,,,10.0
18/05/2020,,,,8.0,
18/06/2015,1.0,36.0,47.0,11.0,
18/06/2016,0.0,18.0,,10.0,
18/06/2017,1.0,20.0,62.0,8.0,2.0
18/06/2018,1.0,14.0,36.0,8.0,
18/06/2019,,14.0,37.0,8.0,
18/06/2020,,,,4.0,
18/07/2015,0.0,14.0,50.0,4.0,
18/07/2016,1.0,34.0,66.0,44.0,32.0
18/07/2017,1.0,22.0,62.0,9.0,4.0
18/07/2018,1.0,9.0,32.0,5.0,
18/07/2019,,12.0,58.0,6.0,
18/07/2020,,,,8.0,
18/07/2021,1.0,30.0,,34.0,
18/08/2015,,12.0,49.0,3.0,
18/08/2016,0.0,17.0,77.0,,32.0
18/08/2017,0.0,21.0,,10.0,4.0
18/08/2018,1.0,,45.0,,
18/08/2019,1.0,30.0,,40.0,
18/08/2020,,10.0,,,10.0
18/08/2021,0.0,,,,
18/09/2015,0.0,26.0,44.0,10.0,
18/09/2016,0.0,14.0,97.0,,36.0
18/09/2017,0.0,15.0,,10.0,6.0
18/09/2018,1.0,34.0,26.0,37.0,
18/09/2019,1.0,,,66.0,
18/09/2020,0.0,30.0,,35.0,22.0
18/09/2021,0.0,,,,
18/10/2015,1.0,49.0,77.0,57.0,
18/10/2016,0.0,12.0,47.0,5.0,36.0
18/10/2017,0.0,14.0,43.0,8.0,6.0
18/10/2018,1.0,35.0,47.0,29.0,10.0
18/10/2019,0.0,,,86.0,
18/10/2020,,,,6.0,32.0
18/11/2015,0.0,21.0,77.0,7.0,0.0
18/11/2016,1.0,16.0,38.0,7.0,38.0
18/11/2017,0.0,15.0,57.0,10.0,8.0
18/11/2019,,14.0,,,
18/11/2020,,14.0,,10.0,38.0
18/12/2015,1.0,,,8.0,6.0
18/12/2016,,,42.0,,40.0
18/12/2017,0.0,6.0,42.0,,8.0
18/12/2018,1.0,20.0,106.0,11.0,14.0
18/12/2019,,14.0,,6.0,
18/12/2020,0.0,18.0,,11.0,45.0
19/01/2015,0.0,24.0,,,
19/01/2016,0.0,8.0,70.0,,6.0
19/01/2017,0.0,,78.0,6.0,
19/01/2018,0.0,,53.0,7.0,10.0
19/01/2019,0.0,9.0,57.0,,16.0
19/01/2020,,,,5.0,
19/02/2015,1.0,31.0,,,
19/02/2016,0.0,22.0,59.0,10.0,12.0
19/02/2017,0.0,,44.0,4.0,
19/02/2018,0.0,15.0,67.0,,12.0
19/03/2015,0.0,,,,
19/03/2016,0.0,19.0,74.0,5.0,16.0
19/03/2017,1.0,16.0,41.0,5.0,
19/03/2018,0.0,18.0,60.0,9.0,10.0
19/03/2019,1.0,26.0,,,18.0
19/03/2020,,17.0,,,
19/04/2015,0.0,22.0,79.0,,70.0
19/04/2016,0.0,19.0,46.0,11.0,20.0
19/04/2018,0.0,13.0,40.0,6.0,10.0
19/04/2019,1.0,18.0,,9.0,18.0
19/04/2020,,7.0,,6.0,
19/05/2015,0.0,18.0,48.0,,59.0
19/05/2016,0.0,18.0,,27.0,
19/05/2017,0.0,,26.0,4.0,
19/05/2018,0.0,14.0,27.0,,10.0
19/05/2019,0.0,6.0,,,10.0
19/05/2020,,,,6.0,
19/06/2015,1.0,43.0,44.0,27.0,
19/06/2016,1.0,42.0,,38.0,
19/06/2017,1.0,46.0,38.0,34.0,6.0
19/06/2018,1.0,7.0,29.0,4.0,
19/06/2019,1.0,26.0,34.0,26.0,
19/06/2020,0.0,,,6.0,
19/07/2015,0.0,12.0,50.0,4.0,
19/07/2016,1.0,46.0,50.0,52.0,26.0
19/07/2017,0.0,17.0,50.0,6.0,2.0
19/07/2018,1.0,11.0,38.0,6.0,
19/07/2019,0.0,12.0,53.0,5.0,
19/07/2020,,,,4.0,
19/07/2021,0.0,34.0,,26.0,
19/08/2015,,20.0,50.0,7.0,
19/08/2016,0.0,15.0,68.0,26.0,28.0
19/08/2017,0.0,18.0,,9.0,6.0
19/08/2018,1.0,,50.0,,
19/08/2019,1.0,42.0,,47.0,
19/08/2020,,14.0,,,10.0
19/08/2021,0.0,,,,
19/09/2015,0.0,19.0,46.0,7.0,
19/09/2016,0.0,12.0,47.0,,34.0
19/09/2017,0.0,14.0,,7.0,6.0
19/09/2018,1.0,27.0,46.0,34.0,
19/09/2019,1.0,38.0,,64.0,
19/09/2020,0.0,35.0,,44.0,22.0
19/09/2021,1.0,,,,
19/10/2015,0.0,44.0,60.0,46.0,
19/10/2016,0.0,21.0,85.0,8.0,36.0
19/10/2017,0.0,23.0,58.0,29.0,6.0
19/10/2018,1.0,42.0,56.0,37.0,14.0
19/10/2019,0.0,,,69.0,
19/10/2020,,,,6.0,32.0
19/11/2015,0.0,26.0,71.0,10.0,0.0
19/11/2016,1.0,18.0,58.0,7.0,38.0
19/11/2017,0.0,10.0,62.0,6.0,6.0
19/11/2019,,16.0,,,
19/11/2020,0.0,22.0,,11.0,38.0
19/12/2015,1.0,,,11.0,6.0
19/12/2016,,,38.0,,40.0
19/12/2017,0.0,6.0,50.0,,6.0
19/12/2018,1.0,22.0,,26.0,14.0
19/12/2019,,14.0,,9.0,
19/12/2020,0.0,14.0,,10.0,43.0
20/01/2015,0.0,27.0,,,
20/01/2016,0.0,6.0,80.0,3.0,8.0
20/01/2017,0.0,14.0,70.0,,
20/01/2018,0.0,,51.0,6.0,10.0
20/01/2019,1.0,11.0,61.0,,18.0
20/01/2020,,,,6.0,
20/02/2015,1.0,26.0,,,
20/02/2016,0.0,12.0,65.0,5.0,12.0
20/02/2017,0.0,,29.0,,
20/02/2018,0.0,17.0,,,14.0
20/02/2019,1.0,23.0,,10.0,16.0
20/03/2015,0.0,19.0,,,
20/03/2016,0.0,14.0,62.0,,16.0
20/03/2017,0.0,13.0,35.0,4.0,
20/03/2018,1.0,19.0,46.0,10.0,10.0
20/03/2019,1.0,16.0,,,16.0
20/03/2020,,17.0,,,
20/04/2015,0.0,28.0,72.0,,70.0
20/04/2016,0.0,22.0,45.0,10.0,20.0
20/04/2018,0.0,18.0,61.0,9.0,12.0
20/04/2019,1.0,19.0,,11.0,18.0
20/04/2020,,10.0,,7.0,
20/05/2015,0.0,16.0,44.0,,60.0
20/05/2016,0.0,26.0,50.0,40.0,20.0
20/05/2017,0.0,,14.0,6.0,
20/05/2018,1.0,14.0,30.0,,22.0
20/05/2019,1.0,20.0,,29.0,10.0
20/05/2020,,6.0,,6.0,
20/06/2015,,17.0,45.0,,
20/06/2016,1.0,46.0,,40.0,
20/06/2017,1.0,22.0,38.0,7.0,2.0
20/06/2018,1.0,10.0,35.0,5.0,
20/06/2019,1.0,30.0,31.0,32.0,
20/06/2020,,,,6.0,
20/07/2015,,13.0,46.0,,
20/07/2016,0.0,29.0,52.0,38.0,30.0
20/07/2017,0.0,22.0,58.0,11.0,2.0
20/07/2018,1.0,21.0,41.0,7.0,
20/07/2019,0.0,10.0,54.0,5.0,
20/07/2020,,,,5.0,
20/07/2021,0.0,23.0,,11.0,
20/08/2015,0.0,32.0,65.0,11.0,
20/08/2016,0.0,11.0,48.0,,28.0
20/08/2017,0.0,22.0,,10.0,6.0
20/08/2018,1.0,,50.0,,
20/08/2019,0.0,32.0,,43.0,
20/08/2020,,21.0,,,10.0
20/08/2021,0.0,,,,
20/09/2015,0.0,17.0,46.0,6.0,
20/09/2016,0.0,14.0,66.0,10.0,40.0
20/09/2017,0.0,12.0,,7.0,6.0
20/09/2018,1.0,24.0,38.0,30.0,
20/09/2019,,38.0,,66.0,
20/09/2020,0.0,31.0,,44.0,20.0
20/09/2021,0.0,,,,
20/10/2015,0.0,48.0,73.0,47.0,
20/10/2016,1.0,20.0,68.0,9.0,36.0
20/10/2017,0.0,23.0,53.0,34.0,6.0
20/10/2018,1.0,,46.0,,10.0
20/10/2019,,,,27.0,
20/10/2020,,,,,32.0
20/11/2015,1.0,28.0,135.0,11.0,0.0
20/11/2016,1.0,18.0,75.0,8.0,38.0
20/11/2017,0.0,14.0,41.0,,8.0
20/11/2019,,14.0,,,
20/11/2020,0.0,16.0,,10.0,40.0
20/12/2015,0.0,,,6.0,6.0
20/12/2016,,,45.0,,40.0
20/12/2017,0.0,5.0,45.0,,6.0
20/12/2018,1.0,18.0,,11.0,16.0
20/12/2019,,14.0,,7.0,
20/12/2020,0.0,10.0,,7.0,43.0
21/01/2015,0.0,31.0,,,
21/01/2016,0.0,6.0,79.0,,8.0
21/01/2017,0.0,12.0,62.0,,
21/01/2018,0.0,,52.0,6.0,10.0
21/01/2019,1.0,11.0,57.0,,16.0
21/01/2020,,,,7.0,
21/02/2015,0.0,22.0,,,
21/02/2016,0.0,15.0,58.0,6.0,12.0
21/02/2017,0.0,,28.0,3.0,
21/02/2018,0.0,18.0,,,12.0
21/02/2019,1.0,18.0,,8.0,16.0
21/03/2015,0.0,24.0,,,
21/03/2016,0.0,18.0,67.0,5.0,16.0
21/03/2017,0.0,10.0,40.0,,
21/03/2018,1.0,34.0,30.0,32.0,10.0
21/03/2019,1.0,9.0,,,16.0
21/03/2020,,10.0,,,
21/04/2015,0.0,34.0,141.0,,74.0
21/04/2016,0.0,17.0,56.0,10.0,18.0
21/04/2018,0.0,11.0,47.0,6.0,10.0
21/04/2019,1.0,14.0,,9.0,18.0
21/04/2020,,10.0,,8.0,
21/05/2015,,18.0,44.0,,59.0
21/05/2016,0.0,26.0,53.0,37.0,24.0
21/05/2017,0.0,,26.0,3.0,
21/05/2018,1.0,27.0,43.0,,12.0
21/05/2019,1.0,34.0,56.0,40.0,12.0
21/05/2020,,8.0,,7.0,
21/06/2015,,16.0,46.0,2.0,
21/06/2016,0.0,39.0,,35.0,
21/06/2017,0.0,18.0,48.0,7.0,0.0
21/06/2018,1.0,30.0,34.0,26.0,
21/06/2019,0.0,14.0,46.0,9.0,
21/06/2020,,,,4.0,
21/07/2015,1.0,34.0,41.0,12.0,
21/07/2016,0.0,19.0,62.0,,28.0
21/07/2017,1.0,26.0,54.0,10.0,4.0
21/07/2018,1.0,18.0,63.0,10.0,16.0
21/07/2019,0.0,,52.0,,
21/07/2020,,,,7.0,
21/07/2021,0.0,24.0,,27.0,
21/08/2015,0.0,26.0,67.0,8.0,
21/08/2016,0.0,18.0,56.0,27.0,34.0
21/08/2017,0.0,34.0,,27.0,6.0
21/08/2018,1.0,,49.0,,
21/08/2019,0.0,25.0,,37.0,
21/08/2020,,9.0,,,10.0
21/08/2021,0.0,,,,
21/09/2015,0.0,22.0,78.0,8.0,
21/09/2016,0.0,11.0,54.0,,34.0
21/09/2017,0.0,14.0,,7.0,6.0
21/09/2018,1.0,37.0,38.0,37.0,
21/09/2019,0.0,39.0,,68.0,
21/09/2020,0.0,22.0,,35.0,22.0
21/09/2021,1.0,,,,
21/10/2015,0.0,54.0,74.0,49.0,
21/10/2016,0.0,14.0,60.0,6.0,36.0
21/10/2017,0.0,,43.0,38.0,6.0
21/10/2018,1.0,9.0,47.0,5.0,10.0
21/10/2019,0.0,,,52.0,
21/10/2020,0.0,,,,32.0
21/11/2015,1.0,25.0,143.0,10.0,2.0
21/11/2016,1.0,18.0,54.0,8.0,38.0
21/11/2017,1.0,10.0,34.0,,8.0
21/11/2019,,7.0,,,
21/11/2020,,7.0,,6.0,38.0
21/12/2015,0.0,,,6.0,6.0
21/12/2016,,,48.0,,43.0
21/12/2017,,6.0,42.0,,8.0
21/12/2018,1.0,22.0,,26.0,14.0
21/12/2019,0.0,16.0,,9.0,
21/12/2020,,12.0,,9.0,43.0
22/01/2015,0.0,25.0,,,
22/01/2016,0.0,8.0,58.0,4.0,10.0
22/01/2018,,,46.0,7.0,10.0
22/01/2019,1.0,14.0,59.0,,18.0
22/01/2020,,,,6.0,
22/02/2015,0.0,16.0,,,
22/02/2016,0.0,14.0,50.0,5.0,12.0
22/02/2017,0.0,,30.0,4.0,
22/02/2018,0.0,17.0,,,14.0
22/02/2019,1.0,14.0,,7.0,16.0
22/03/2015,0.0,18.0,,,
22/03/2016,0.0,29.0,65.0,10.0,18.0
22/03/2017,0.0,12.0,44.0,3.0,
22/03/2018,1.0,23.0,49.0,11.0,10.0
22/03/2019,1.0,6.0,,,16.0
22/03/2020,,5.0,,,
22/04/2015,0.0,23.0,119.0,,74.0
22/04/2016,0.0,22.0,60.0,26.0,22.0
22/04/2018,0.0,,53.0,,10.0
22/04/2019,1.0,14.0,,,16.0
22/04/2020,0.0,14.0,,9.0,
22/05/2015,,21.0,45.0,,
22/05/2016,0.0,25.0,56.0,37.0,20.0
22/05/2017,1.0,,21.0,8.0,
22/05/2018,1.0,29.0,49.0,,10.0
22/05/2019,1.0,27.0,70.0,30.0,14.0
22/05/2020,,16.0,,10.0,
22/06/2015,0.0,21.0,44.0,3.0,
22/06/2016,0.0,33.0,,30.0,
22/06/2017,0.0,14.0,47.0,5.0,0.0
22/06/2018,1.0,22.0,45.0,10.0,
22/06/2019,0.0,12.0,41.0,7.0,
22/06/2020,,,,5.0,
22/07/2015,1.0,21.0,56.0,6.0,
22/07/2016,0.0,18.0,,,
22/07/2017,1.0,30.0,62.0,26.0,4.0
22/07/2018,1.0,14.0,44.0,8.0,
22/07/2019,0.0,8.0,49.0,5.0,
22/07/2020,,,,7.0,
22/07/2021,0.0,21.0,,,
22/08/2015,0.0,19.0,66.0,6.0,
22/08/2016,0.0,23.0,47.0,34.0,30.0
22/08/2017,0.0,15.0,,7.0,4.0
22/08/2018,1.0,,46.0,,
22/08/2019,0.0,18.0,,27.0,
22/08/2020,,2.0,,,10.0
22/08/2021,0.0,,,,
22/09/2015,0.0,29.0,86.0,11.0,
22/09/2016,0.0,16.0,70.0,,32.0
22/09/2017,0.0,18.0,,10.0,6.0
22/09/2018,1.0,19.0,75.0,26.0,12.0
22/09/2019,0.0,30.0,,46.0,
22/09/2020,0.0,21.0,,32.0,22.0
22/09/2021,1.0,,,,
22/10/2015,0.0,43.0,95.0,,4.0
22/10/2016,0.0,6.0,66.0,,34.0
22/10/2017,0.0,,54.0,38.0,10.0
22/10/2018,,9.0,,,10.0
22/10/2019,0.0,,,37.0,
22/10/2020,,,,,32.0
22/11/2015,0.0,11.0,153.0,4.0,0.0
22/11/2016,1.0,20.0,41.0,9.0,38.0
22/11/2017,0.0,12.0,30.0,,10.0
22/11/2019,,11.0,,,
22/11/2020,,8.0,,6.0,38.0
22/12/2015,0.0,,,5.0,6.0
22/12/2016,,,38.0,,43.0
22/12/2017,0.0,8.0,41.0,,8.0
22/12/2018,1.0,26.0,,29.0,16.0
22/12/2019,0.0,14.0,,7.0,
22/12/2020,0.0,12.0,,8.0,43.0
23/01/2015,0.0,23.0,,,
23/01/2016,0.0,8.0,51.0,3.0,10.0
23/01/2018,0.0,,42.0,7.0,10.0
23/01/2019,1.0,14.0,59.0,,18.0
23/01/2020,,,,8.0,
23/02/2015,,16.0,,,
23/02/2016,0.0,14.0,50.0,6.0,14.0
23/02/2017,0.0,11.0,38.0,3.0,
23/02/2018,0.0,21.0,,,12.0
23/02/2019,1.0,14.0,,6.0,16.0
23/03/2015,0.0,30.0,,,
23/03/2016,1.0,43.0,71.0,27.0,16.0
23/03/2017,0.0,12.0,39.0,,
23/03/2018,1.0,8.0,45.0,5.0,10.0
23/03/2019,1.0,6.0,64.0,,16.0
23/03/2020,,5.0,,,
23/04/2015,0.0,16.0,82.0,,70.0
23/04/2016,0.0,18.0,54.0,10.0,24.0
23/04/2018,0.0,9.0,43.0,5.0,10.0
23/04/2019,1.0,9.0,,,16.0
23/04/2020,,14.0,,10.0,
23/05/2015,0.0,21.0,47.0,,
23/05/2016,1.0,43.0,46.0,52.0,24.0
23/05/2017,1.0,,27.0,5.0,
23/05/2018,1.0,22.0,58.0,,12.0
23/05/2019,1.0,28.0,77.0,30.0,10.0
23/05/2020,0.0,16.0,,10.0,
23/06/2015,1.0,34.0,46.0,10.0,
23/06/2016,1.0,36.0,37.0,38.0,28.0
23/06/2017,0.0,17.0,42.0,6.0,0.0
23/06/2018,1.0,11.0,34.0,6.0,
23/06/2019,,10.0,41.0,6.0,
23/06/2020,0.0,,,6.0,
23/07/2015,0.0,14.0,56.0,5.0,
23/07/2016,0.0,21.0,,,
23/07/2017,0.0,22.0,62.0,8.0,4.0
23/07/2018,1.0,15.0,41.0,8.0,
23/07/2019,0.0,10.0,51.0,5.0,
23/07/2020,,,,6.0,
23/07/2021,0.0,,,,
23/08/2015,0.0,21.0,55.0,7.0,
23/08/2016,1.0,50.0,46.0,61.0,30.0
23/08/2017,0.0,11.0,,5.0,6.0
23/08/2018,1.0,,44.0,,
23/08/2019,0.0,18.0,,11.0,
23/08/2020,,,,,10.0
23/08/2021,0.0,,,,
23/09/2015,0.0,35.0,77.0,27.0,
23/09/2016,0.0,12.0,70.0,,38.0
23/09/2017,0.0,14.0,,9.0,6.0
23/09/2018,1.0,12.0,62.0,,10.0
23/09/2019,,15.0,,6.0,
23/09/2020,,6.0,,6.0,22.0
23/09/2021,0.0,,,,
23/10/2015,0.0,24.0,76.0,,2.0
23/10/2016,0.0,9.0,62.0,5.0,36.0
23/10/2017,0.0,,54.0,32.0,6.0
23/10/2018,1.0,13.0,56.0,6.0,12.0
23/10/2019,,,,10.0,
23/10/2020,,,,,32.0
23/11/2015,0.0,20.0,135.0,8.0,0.0
23/11/2016,0.0,6.0,34.0,,38.0
23/11/2017,0.0,10.0,30.0,,10.0
23/11/2019,0.0,16.0,,,
23/11/2020,,9.0,,7.0,38.0
23/12/2015,0.0,,,3.0,6.0
23/12/2016,,,39.0,,43.0
23/12/2017,0.0,6.0,58.0,,8.0
23/12/2018,1.0,18.0,,12.0,16.0
23/12/2019,,14.0,,7.0,
23/12/2020,,16.0,,10.0,45.0
24/01/2015,0.0,19.0,,,
24/01/2016,0.0,8.0,73.0,3.0,10.0
24/01/2018,0.0,,42.0,7.0,10.0
24/01/2019,1.0,11.0,54.0,6.0,16.0
24/01/2020,,,,6.0,
24/02/2015,,15.0,,,
24/02/2016,0.0,16.0,51.0,6.0,14.0
24/02/2017,0.0,13.0,66.0,4.0,
24/02/2018,0.0,8.0,,,10.0
24/02/2019,1.0,16.0,,8.0,16.0
24/03/2015,0.0,21.0,,,
24/03/2016,1.0,30.0,54.0,10.0,16.0
24/03/2017,0.0,17.0,50.0,6.0,
24/03/2018,0.0,6.0,38.0,3.0,10.0
24/03/2019,1.0,6.0,172.0,,16.0
24/03/2020,,6.0,,,
24/04/2015,0.0,26.0,60.0,,70.0
24/04/2016,0.0,19.0,63.0,10.0,22.0
24/04/2018,0.0,,34.0,,8.0
24/04/2019,1.0,10.0,,6.0,16.0
24/04/2020,,14.0,,9.0,
24/05/2015,1.0,32.0,57.0,,
24/05/2016,1.0,46.0,39.0,52.0,22.0
24/05/2017,0.0,,31.0,5.0,
24/05/2018,0.0,11.0,41.0,,10.0
24/05/2019,1.0,36.0,45.0,40.0,10.0
24/05/2020,,11.0,,10.0,
24/06/2015,0.0,23.0,56.0,5.0,
24/06/2016,1.0,55.0,42.0,57.0,24.0
24/06/2017,0.0,14.0,37.0,4.0,0.0
24/06/2018,1.0,13.0,30.0,7.0,
24/06/2019,1.0,22.0,,11.0,
24/06/2020,0.0,,,9.0,
24/07/2015,0.0,19.0,52.0,6.0,
24/07/2016,1.0,36.0,,,
24/07/2017,0.0,18.0,42.0,6.0,2.0
24/07/2018,1.0,13.0,39.0,8.0,
24/07/2019,0.0,16.0,53.0,9.0,
24/07/2020,,,,6.0,
24/07/2021,0.0,,,,
24/08/2015,0.0,30.0,79.0,10.0,
24/08/2016,1.0,51.0,62.0,68.0,30.0
24/08/2017,0.0,14.0,,7.0,6.0
24/08/2018,1.0,,39.0,,
24/08/2019,0.0,14.0,,,
24/08/2020,,6.0,,,10.0
24/08/2021,0.0,,,,
24/09/2015,1.0,48.0,82.0,44.0,
24/09/2016,0.0,11.0,78.0,,34.0
24/09/2017,0.0,17.0,,10.0,6.0
24/09/2018,1.0,15.0,62.0,10.0,10.0
24/09/2019,,20.0,,26.0,
24/09/2020,,,,5.0,24.0
24/09/2021,0.0,,,,
24/10/2015,0.0,18.0,70.0,,
24/10/2016,0.0,19.0,64.0,8.0,36.0
24/10/2017,0.0,,45.0,12.0,6.0
24/10/2018,1.0,20.0,62.0,9.0,10.0
24/10/2019,,,,6.0,
24/10/2020,,,,,32.0
24/11/2015,0.0,23.0,49.0,9.0,6.0
24/11/2016,0.0,6.0,78.0,2.0,38.0
24/11/2017,0.0,5.0,25.0,,8.0
24/11/2019,0.0,16.0,,,
24/11/2020,,9.0,,6.0,38.0
24/12/2015,0.0,14.0,,5.0,6.0
24/12/2016,,,54.0,,43.0
24/12/2017,0.0,6.0,49.0,,8.0
24/12/2018,1.0,,,,14.0
24/12/2019,,13.0,,6.0,
24/12/2020,,9.0,,8.0,43.0
25/01/2015,0.0,20.0,,,
25/01/2016,0.0,14.0,53.0,6.0,10.0
25/01/2018,,,37.0,6.0,10.0
25/01/2019,0.0,10.0,46.0,5.0,16.0
25/01/2020,,,,8.0,
25/02/2015,,17.0,,,
25/02/2016,0.0,16.0,50.0,7.0,12.0
25/02/2017,0.0,,48.0,6.0,
25/02/2018,0.0,6.0,75.0,,10.0
25/02/2019,1.0,23.0,66.0,9.0,16.0
25/03/2015,0.0,17.0,44.0,,57.0
25/03/2016,1.0,18.0,58.0,6.0,16.0
25/03/2017,0.0,,63.0,10.0,
25/03/2018,0.0,,38.0,,10.0
25/03/2019,1.0,,77.0,,16.0
25/03/2020,,9.0,,,
25/04/2015,0.0,26.0,63.0,,81.0
25/04/2016,1.0,34.0,53.0,35.0,22.0
25/04/2018,0.0,10.0,30.0,4.0,10.0
25/04/2019,1.0,8.0,80.0,5.0,16.0
25/04/2020,,11.0,,7.0,
25/05/2015,1.0,58.0,78.0,,
25/05/2016,1.0,59.0,50.0,69.0,22.0
25/05/2017,0.0,,28.0,3.0,
25/05/2018,0.0,10.0,44.0,,10.0
25/05/2019,1.0,26.0,49.0,32.0,12.0
25/05/2020,,22.0,,10.0,
25/06/2015,,17.0,56.0,,
25/06/2016,1.0,64.0,38.0,63.0,22.0
25/06/2017,0.0,13.0,43.0,4.0,0.0
25/06/2018,1.0,14.0,29.0,7.0,
25/06/2019,1.0,30.0,,43.0,
25/06/2020,,,,11.0,
25/07/2015,0.0,22.0,55.0,7.0,
25/07/2016,1.0,31.0,,,
25/07/2017,0.0,17.0,46.0,6.0,4.0
25/07/2018,1.0,12.0,42.0,6.0,
25/07/2019,0.0,12.0,45.0,6.0,
25/07/2020,,,,4.0,
25/07/2021,0.0,,,,
25/08/2015,0.0,29.0,77.0,9.0,
25/08/2016,0.0,29.0,62.0,37.0,30.0
25/08/2017,0.0,14.0,,6.0,6.0
25/08/2018,1.0,,44.0,,
25/08/2019,0.0,9.0,,,
25/08/2020,,10.0,,,10.0
25/08/2021,0.0,,,,
25/09/2015,1.0,44.0,93.0,35.0,
25/09/2016,0.0,16.0,68.0,12.0,32.0
25/09/2017,0.0,18.0,,10.0,6.0
25/09/2018,1.0,17.0,53.0,10.0,10.0
25/09/2019,0.0,,,,
25/09/2020,0.0,,,6.0,24.0
25/09/2021,0.0,,,,
25/10/2015,0.0,18.0,59.0,,
25/10/2016,1.0,30.0,71.0,10.0,36.0
25/10/2017,0.0,,46.0,9.0,6.0
25/10/2018,1.0,20.0,46.0,9.0,10.0
25/10/2019,,,,11.0,
25/10/2020,0.0,,,,32.0
25/11/2015,1.0,32.0,57.0,12.0,4.0
25/11/2016,0.0,4.0,61.0,,36.0
25/11/2017,0.0,5.0,35.0,,6.0
25/11/2019,,9.0,,,
25/11/2020,,10.0,,6.0,38.0
25/12/2015,0.0,15.0,,6.0,6.0
25/12/2016,,,50.0,,45.0
25/12/2017,0.0,8.0,45.0,,10.0
25/12/2018,1.0,10.0,,6.0,14.0
25/12/2019,,8.0,,6.0,
25/12/2020,,8.0,,6.0,43.0
26/01/2015,0.0,29.0,,,
26/01/2016,0.0,18.0,73.0,6.0,10.0
26/01/2018,0.0,,46.0,7.0,10.0
26/01/2019,1.0,14.0,40.0,6.0,18.0
26/01/2020,,,,7.0,
26/02/2015,0.0,26.0,,,
26/02/2016,1.0,24.0,54.0,10.0,12.0
26/02/2017,0.0,18.0,32.0,7.0,
26/02/2018,0.0,13.0,75.0,,12.0
26/02/2019,,,62.0,,
26/03/2015,0.0,24.0,42.0,,68.0
26/03/2016,0.0,19.0,60.0,6.0,16.0
26/03/2017,0.0,,54.0,7.0,
26/03/2018,0.0,10.0,41.0,5.0,10.0
26/03/2019,1.0,,76.0,,16.0
26/03/2020,,10.0,,7.0,
26/04/2015,,11.0,66.0,,76.0
26/04/2016,1.0,34.0,52.0,37.0,22.0
26/04/2018,0.0,12.0,38.0,6.0,8.0
26/04/2019,1.0,10.0,80.0,6.0,16.0
26/04/2020,,9.0,,6.0,
26/05/2015,1.0,35.0,53.0,,
26/05/2016,1.0,35.0,60.0,49.0,22.0
26/05/2017,0.0,,25.0,5.0,
26/05/2018,0.0,6.0,42.0,,10.0
26/05/2019,1.0,14.0,70.0,9.0,10.0
26/05/2020,0.0,21.0,,11.0,
26/06/2015,,17.0,49.0,3.0,
26/06/2016,1.0,44.0,43.0,43.0,24.0
26/06/2017,0.0,13.0,34.0,4.0,0.0
26/06/2018,1.0,14.0,26.0,8.0,
26/06/2019,1.0,26.0,,,
26/06/2020,0.0,,,26.0,
26/06/2021,0.0,,,,
26/07/2015,0.0,18.0,55.0,7.0,
26/07/2016,1.0,46.0,,,
26/07/2017,0.0,18.0,48.0,5.0,2.0
26/07/2018,1.0,12.0,40.0,7.0,
26/07/2019,0.0,12.0,55.0,6.0,
26/07/2020,,,,6.0,
26/07/2021,0.0,,,,
26/08/2015,0.0,30.0,,11.0,
26/08/2016,0.0,26.0,59.0,37.0,32.0
26/08/2017,0.0,13.0,,7.0,6.0
26/08/2018,1.0,,57.0,,
26/08/2019,0.0,10.0,,,
26/08/2020,0.0,8.0,,,12.0
26/08/2021,0.0,,,,
26/09/2015,0.0,38.0,94.0,34.0,
26/09/2016,0.0,24.0,65.0,30.0,32.0
26/09/2017,0.0,14.0,,10.0,6.0
26/09/2018,1.0,14.0,44.0,9.0,10.0
26/09/2019,1.0,,,,
26/09/2020,0.0,,,6.0,24.0
26/09/2021,0.0,,,,
26/10/2015,0.0,18.0,77.0,,
26/10/2016,1.0,32.0,67.0,29.0,36.0
26/10/2017,0.0,,50.0,,6.0
26/10/2018,1.0,21.0,50.0,10.0,12.0
26/10/2019,,,,10.0,
26/10/2020,0.0,,,,36.0
26/11/2015,0.0,18.0,89.0,6.0,4.0
26/11/2016,0.0,6.0,61.0,,36.0
26/11/2017,0.0,8.0,39.0,,10.0
26/11/2019,,10.0,,,
26/11/2020,,8.0,,7.0,38.0
26/12/2015,0.0,15.0,,7.0,6.0
26/12/2016,,,42.0,,43.0
