Date,DayOfWeek,DayOfWeekNum,WeekOfYear,Month,IsWeekend,IsHoliday,temp_max,temp_min,temp_mean,humidity_max,humidity_min,NUMBER_INT,CO,MP10,O3,MP2.5,SO2
2018-05-19,Sat,5,20,5,1,0,28.6,17.4,20.558333333333334,90.0,46.0,39,0.0,14.0,27.0,,10.0
2018-05-20,Sun,6,20,5,1,0,19.1,12.5,16.395833333333332,93.0,45.0,43,1.0,14.0,30.0,,22.0
2018-05-21,Mon,0,21,5,0,0,24.4,8.7,15.525,92.0,21.0,62,1.0,27.0,43.0,,12.0
2018-05-22,Tue,1,21,5,0,0,26.2,9.8,17.587500000000002,88.0,34.0,81,1.0,29.0,49.0,,10.0
2018-05-23,Wed,2,21,5,0,0,27.1,13.7,19.75,92.0,30.0,76,1.0,22.0,58.0,,12.0
2018-05-24,Thu,3,21,5,0,0,24.6,14.8,18.9875,86.0,52.0,64,0.0,11.0,41.0,,10.0
2018-05-25,Fri,4,21,5,0,0,23.7,15.3,18.541666666666668,83.0,54.0,70,0.0,10.0,44.0,,10.0
2018-05-26,Sat,5,21,5,1,0,24.7,13.4,17.900000000000002,92.0,52.0,54,0.0,6.0,42.0,,10.0
2018-05-27,Sun,6,21,5,1,0,24.9,13.9,18.495833333333334,89.0,43.0,31,0.0,4.0,45.0,,10.0
2018-05-28,Mon,0,22,5,0,0,24.7,12.4,18.375,89.0,33.0,65,0.0,6.0,39.0,,18.0
2018-05-29,Tue,1,22,5,0,0,23.9,13.9,18.2125,81.0,40.0,70,0.0,6.0,42.0,,10.0
2018-05-30,Wed,2,22,5,0,0,25.0,11.6,17.541666666666668,90.0,32.0,63,0.0,7.0,44.0,,10.0
2018-05-31,Thu,3,22,5,0,0,24.4,12.7,17.837500000000002,89.0,33.0,70,0.0,6.0,42.0,,10.0
2018-06-01,Fri,4,22,6,0,0,24.8,15.8,19.329166666666666,76.0,36.0,78,1.0,23.0,37.0,,10.0
2018-06-02,Sat,5,22,6,1,0,27.2,13.1,20.1375,91.0,31.0,39,1.0,30.0,52.0,,14.0
2018-06-03,Sun,6,22,6,1,0,28.8,13.6,20.83333333333333,88.0,32.0,40,1.0,38.0,49.0,,12.0
2018-06-04,Mon,0,23,6,0,0,24.7,17.3,20.041666666666668,80.0,51.0,66,0.0,13.0,46.0,,10.0
2018-06-05,Tue,1,23,6,0,0,25.6,15.6,19.308333333333334,81.0,44.0,63,0.0,17.0,47.0,,10.0
2018-06-06,Wed,2,23,6,0,0,26.6,15.4,20.4125,90.0,44.0,68,1.0,29.0,34.0,,10.0
2018-06-07,Thu,3,23,6,0,0,27.3,15.8,21.09583333333333,87.0,44.0,72,1.0,39.0,32.0,,10.0
2018-06-08,Fri,4,23,6,0,0,26.4,16.3,21.2375,91.0,41.0,50,1.0,34.0,34.0,,10.0
2018-06-09,Sat,5,23,6,1,0,26.7,15.3,20.241666666666667,91.0,55.0,51,1.0,18.0,45.0,,
2018-06-10,Sun,6,23,6,1,0,26.3,17.2,20.229166666666668,84.0,49.0,43,0.0,9.0,41.0,,
2018-06-11,Mon,0,24,6,0,0,26.2,16.5,19.891666666666666,85.0,48.0,70,1.0,18.0,31.0,,
2018-06-12,Tue,1,24,6,0,0,27.9,15.1,20.7,90.0,40.0,57,1.0,29.0,32.0,,
2018-06-13,Wed,2,24,6,0,0,29.0,15.7,21.558333333333334,90.0,33.0,57,1.0,30.0,44.0,,12.0
2018-06-14,Thu,3,24,6,0,0,29.7,16.1,22.0875,90.0,32.0,56,1.0,21.0,43.0,,10.0
2018-06-15,Fri,4,24,6,0,0,26.0,18.3,21.204166666666666,80.0,44.0,59,1.0,15.0,31.0,8.0,10.0
2018-06-16,Sat,5,24,6,1,0,25.9,16.5,20.070833333333333,75.0,39.0,47,1.0,10.0,44.0,6.0,
2018-06-17,Sun,6,24,6,1,0,25.2,14.2,19.175,89.0,43.0,46,1.0,,39.0,,
2018-06-18,Mon,0,25,6,0,0,24.4,13.1,18.529166666666665,92.0,43.0,64,1.0,14.0,36.0,8.0,
2018-06-19,Tue,1,25,6,0,0,22.0,14.0,17.587500000000002,89.0,58.0,66,1.0,7.0,29.0,4.0,
2018-06-20,Wed,2,25,6,0,0,25.6,15.0,18.375,82.0,42.0,73,1.0,10.0,35.0,5.0,
2018-06-21,Thu,3,25,6,0,0,26.6,11.9,18.73333333333333,91.0,31.0,62,1.0,30.0,34.0,26.0,
2018-06-22,Fri,4,25,6,0,0,27.5,13.4,19.933333333333334,89.0,27.0,57,1.0,22.0,45.0,10.0,
2018-06-23,Sat,5,25,6,1,0,27.3,17.4,21.2625,73.0,32.0,42,1.0,11.0,34.0,6.0,
2018-06-24,Sun,6,25,6,1,0,26.2,18.3,20.391666666666666,76.0,40.0,29,1.0,13.0,30.0,7.0,
2018-06-25,Mon,0,26,6,0,0,25.8,14.1,19.65833333333333,90.0,39.0,88,1.0,14.0,29.0,7.0,
2018-06-26,Tue,1,26,6,0,0,26.9,18.3,21.129166666666663,79.0,33.0,62,1.0,14.0,26.0,8.0,
2018-06-27,Wed,2,26,6,0,0,26.9,17.2,21.454166666666666,77.0,27.0,51,1.0,15.0,40.0,9.0,
2018-06-28,Thu,3,26,6,0,0,24.7,15.4,19.516666666666666,80.0,34.0,75,1.0,12.0,37.0,5.0,
2018-06-29,Fri,4,26,6,0,0,23.9,15.9,19.070833333333333,70.0,38.0,66,1.0,10.0,32.0,5.0,
2018-06-30,Sat,5,26,6,1,0,26.0,14.4,19.704166666666666,85.0,34.0,61,1.0,14.0,39.0,7.0,
2018-07-01,Sun,6,26,7,1,0,27.0,15.7,20.429166666666667,83.0,31.0,57,1.0,11.0,50.0,6.0,
2018-07-02,Mon,0,27,7,0,0,27.6,14.0,20.245833333333334,89.0,28.0,53,1.0,22.0,41.0,26.0,
2018-07-03,Tue,1,27,7,0,0,28.1,13.5,20.54583333333333,90.0,25.0,58,1.0,34.0,50.0,30.0,
2018-07-04,Wed,2,27,7,0,0,27.0,13.8,19.9,87.0,29.0,65,1.0,20.0,51.0,11.0,
2018-07-05,Thu,3,27,7,0,0,25.8,16.1,19.98333333333333,74.0,34.0,76,1.0,18.0,50.0,10.0,
2018-07-06,Fri,4,27,7,0,0,27.0,13.1,19.53333333333333,85.0,25.0,41,1.0,22.0,49.0,12.0,10.0
2018-07-07,Sat,5,27,7,1,0,26.2,13.5,19.54583333333333,80.0,27.0,55,1.0,19.0,47.0,10.0,10.0
2018-07-08,Sun,6,27,7,1,0,27.4,12.6,19.633333333333333,85.0,31.0,37,1.0,30.0,43.0,32.0,10.0
2018-07-09,Mon,0,28,7,0,0,28.6,13.9,20.6375,87.0,24.0,50,2.0,50.0,40.0,40.0,16.0
2018-07-10,Tue,1,28,7,0,0,27.9,14.2,20.7625,80.0,28.0,50,2.0,53.0,42.0,47.0,16.0
2018-07-11,Wed,2,28,7,0,0,25.3,14.8,19.529166666666665,88.0,42.0,69,1.0,24.0,38.0,11.0,12.0
2018-07-12,Thu,3,28,7,0,0,26.1,12.7,18.566666666666663,86.0,35.0,64,1.0,19.0,35.0,9.0,16.0
2018-07-13,Fri,4,28,7,0,0,25.7,15.3,19.183333333333334,83.0,39.0,63,1.0,22.0,36.0,11.0,
2018-07-14,Sat,5,28,7,1,0,26.4,13.9,19.35833333333333,88.0,31.0,47,1.0,20.0,45.0,10.0,
2018-07-15,Sun,6,28,7,1,0,26.5,13.3,19.204166666666666,90.0,27.0,20,1.0,14.0,45.0,8.0,
2018-07-16,Mon,0,29,7,0,0,26.6,12.9,19.216666666666665,84.0,35.0,68,1.0,17.0,34.0,8.0,
2018-07-17,Tue,1,29,7,0,0,26.4,13.1,19.22083333333333,89.0,36.0,53,1.0,14.0,33.0,7.0,
2018-07-18,Wed,2,29,7,0,0,25.2,15.9,19.666666666666668,81.0,36.0,63,1.0,9.0,32.0,5.0,
2018-07-19,Thu,3,29,7,0,0,26.4,14.6,19.441666666666663,81.0,36.0,62,1.0,11.0,38.0,6.0,
2018-07-20,Fri,4,29,7,0,0,26.7,13.3,20.004166666666663,84.0,28.0,61,1.0,21.0,41.0,7.0,
2018-07-21,Sat,5,29,7,1,0,28.2,14.0,20.7125,83.0,28.0,53,1.0,18.0,63.0,10.0,16.0
2018-07-22,Sun,6,29,7,1,0,25.4,16.4,19.92083333333333,79.0,37.0,35,1.0,14.0,44.0,8.0,
2018-07-23,Mon,0,30,7,0,0,24.9,14.6,18.84583333333333,77.0,34.0,55,1.0,15.0,41.0,8.0,
2018-07-24,Tue,1,30,7,0,0,25.8,12.6,18.97083333333333,85.0,35.0,46,1.0,13.0,39.0,8.0,
2018-07-25,Wed,2,30,7,0,0,25.0,14.5,18.779166666666665,71.0,29.0,74,1.0,12.0,42.0,6.0,
2018-07-26,Thu,3,30,7,0,0,24.2,12.5,18.425,83.0,35.0,58,1.0,12.0,40.0,7.0,
2018-07-27,Fri,4,30,7,0,0,25.5,14.8,19.075,73.0,31.0,54,1.0,13.0,38.0,7.0,
2018-07-28,Sat,5,30,7,1,0,26.8,12.9,19.4375,83.0,28.0,51,1.0,14.0,50.0,8.0,
2018-07-29,Sun,6,30,7,1,0,27.2,14.9,19.9125,75.0,24.0,27,1.0,15.0,66.0,9.0,
2018-07-30,Mon,0,31,7,0,0,27.9,14.2,20.391666666666666,80.0,27.0,57,1.0,22.0,45.0,11.0,
2018-07-31,Tue,1,31,7,0,0,29.7,15.1,21.391666666666666,81.0,28.0,65,1.0,33.0,32.0,30.0,
2018-08-01,Wed,2,31,8,0,0,26.3,15.4,20.195833333333333,84.0,45.0,69,1.0,22.0,38.0,11.0,
2018-08-02,Thu,3,31,8,0,0,23.8,17.2,19.15833333333333,88.0,55.0,51,1.0,16.0,26.0,9.0,
2018-08-03,Fri,4,31,8,0,0,26.3,15.2,19.341666666666665,87.0,46.0,56,1.0,10.0,33.0,6.0,
2018-08-04,Sat,5,31,8,1,0,22.1,16.2,18.058333333333334,92.0,68.0,32,1.0,24.0,21.0,12.0,
2018-08-05,Sun,6,31,8,1,0,26.1,14.9,19.591666666666665,93.0,48.0,25,1.0,34.0,43.0,40.0,16.0
2018-08-06,Mon,0,32,8,0,0,25.5,16.8,21.0875,89.0,57.0,54,1.0,23.0,32.0,32.0,
2018-08-07,Tue,1,32,8,0,0,25.9,16.2,19.979166666666668,93.0,55.0,37,1.0,15.0,30.0,8.0,10.0
2018-08-08,Wed,2,32,8,0,0,28.4,17.1,21.8375,87.0,33.0,56,1.0,12.0,42.0,8.0,10.0
2018-08-09,Thu,3,32,8,0,0,25.4,17.9,20.83333333333333,80.0,51.0,58,1.0,26.0,26.0,26.0,12.0
2018-08-10,Fri,4,32,8,0,0,27.7,16.6,21.391666666666666,87.0,42.0,56,1.0,44.0,34.0,46.0,16.0
2018-08-11,Sat,5,32,8,1,0,27.6,13.2,20.691666666666663,74.0,12.0,19,1.0,28.0,54.0,34.0,40.0
2018-08-12,Sun,6,32,8,1,0,28.1,10.3,19.254166666666663,72.0,12.0,35,1.0,22.0,74.0,12.0,18.0
2018-08-13,Mon,0,33,8,0,0,26.9,10.5,18.866666666666667,84.0,26.0,61,1.0,22.0,55.0,12.0,14.0
2018-08-14,Tue,1,33,8,0,0,28.2,11.8,19.866666666666667,84.0,19.0,61,1.0,24.0,67.0,26.0,16.0
2018-08-15,Wed,2,33,8,0,0,29.9,16.7,21.820833333333336,70.0,14.0,38,1.0,24.0,73.0,12.0,14.0
2018-08-16,Thu,3,33,8,0,0,24.2,17.2,19.870833333333334,69.0,48.0,53,1.0,18.0,56.0,8.0,
2018-08-17,Fri,4,33,8,0,0,23.6,15.7,18.7,89.0,49.0,58,1.0,,40.0,,
2018-08-18,Sat,5,33,8,1,0,23.6,15.0,17.983333333333334,87.0,47.0,36,1.0,,45.0,,
2018-08-19,Sun,6,33,8,1,0,25.8,15.2,19.1875,80.0,34.0,31,1.0,,50.0,,
2018-08-20,Mon,0,34,8,0,0,26.9,15.4,20.304166666666667,78.0,26.0,52,1.0,,50.0,,
2018-08-21,Tue,1,34,8,0,0,26.0,13.6,19.933333333333334,73.0,28.0,47,1.0,,49.0,,
2018-08-22,Wed,2,34,8,0,0,26.4,15.3,20.1,64.0,26.0,53,1.0,,46.0,,
2018-08-23,Thu,3,34,8,0,0,26.8,16.3,20.92083333333333,78.0,34.0,61,1.0,,44.0,,
2018-08-24,Fri,4,34,8,0,0,27.5,17.5,21.71666666666667,67.0,37.0,46,1.0,,39.0,,
2018-08-25,Sat,5,34,8,1,0,27.5,16.8,21.4,75.0,32.0,38,1.0,,44.0,,
2018-08-26,Sun,6,34,8,1,0,28.9,17.6,22.5375,79.0,33.0,51,1.0,,57.0,,
2018-08-27,Mon,0,35,8,0,0,24.3,17.0,19.883333333333333,79.0,50.0,52,1.0,,40.0,,
2018-08-28,Tue,1,35,8,0,0,22.3,13.5,18.42083333333333,87.0,51.0,60,1.0,,34.0,,
2018-08-29,Wed,2,35,8,0,0,25.0,16.4,19.454166666666666,80.0,42.0,51,1.0,,34.0,,
2018-08-30,Thu,3,35,8,0,0,26.7,16.0,19.675,83.0,35.0,46,1.0,,30.0,,
2018-08-31,Fri,4,35,8,0,0,27.7,16.0,20.745833333333334,75.0,28.0,63,1.0,,50.0,,12.0
2018-09-01,Sat,5,35,9,1,0,30.4,15.9,22.2875,67.0,26.0,54,1.0,,54.0,,12.0
2018-09-02,Sun,6,35,9,1,0,28.4,17.7,22.570833333333336,61.0,37.0,32,1.0,,49.0,,12.0
2018-09-03,Mon,0,36,9,0,0,31.3,18.2,23.77083333333333,69.0,25.0,60,1.0,,39.0,,14.0
2018-09-04,Tue,1,36,9,0,0,26.5,16.2,21.75,90.0,25.0,42,1.0,,41.0,,16.0
2018-09-05,Wed,2,36,9,0,0,27.2,12.9,19.666666666666668,65.0,15.0,55,1.0,,52.0,,18.0
2018-09-06,Thu,3,36,9,0,0,28.5,14.4,20.379166666666663,66.0,24.0,57,1.0,18.0,65.0,10.0,12.0
2018-09-07,Fri,4,36,9,0,1,29.4,15.7,21.67083333333333,76.0,19.0,28,1.0,18.0,68.0,10.0,12.0
2018-09-08,Sat,5,36,9,1,0,27.2,14.0,20.35833333333333,76.0,18.0,27,1.0,17.0,58.0,9.0,12.0
2018-09-09,Sun,6,36,9,1,0,28.8,15.1,20.766666666666666,67.0,17.0,22,1.0,14.0,58.0,9.0,14.0
2018-09-10,Mon,0,37,9,0,0,29.1,16.5,21.454166666666666,59.0,25.0,48,1.0,18.0,72.0,9.0,16.0
2018-09-11,Tue,1,37,9,0,0,30.7,17.4,22.59166666666667,63.0,20.0,55,1.0,22.0,57.0,11.0,14.0
2018-09-12,Wed,2,37,9,0,0,27.3,17.2,21.35833333333333,75.0,40.0,55,1.0,19.0,48.0,10.0,12.0
2018-09-13,Thu,3,37,9,0,0,26.9,16.6,20.3875,78.0,39.0,60,1.0,14.0,46.0,6.0,10.0
2018-09-14,Fri,4,37,9,0,0,29.1,15.9,20.754166666666663,79.0,33.0,51,1.0,16.0,45.0,8.0,10.0
2018-09-15,Sat,5,37,9,1,0,21.9,16.2,18.5,92.0,56.0,48,1.0,36.0,22.0,35.0,
2018-09-16,Sun,6,37,9,1,0,26.6,16.6,20.40833333333333,93.0,51.0,25,1.0,30.0,54.0,44.0,
2018-09-17,Mon,0,38,9,0,0,23.1,18.5,20.7625,91.0,65.0,53,1.0,34.0,29.0,40.0,
2018-09-18,Tue,1,38,9,0,0,25.3,17.5,20.70833333333333,91.0,57.0,52,1.0,34.0,26.0,37.0,
2018-09-19,Wed,2,38,9,0,0,29.7,18.6,22.616666666666664,90.0,40.0,51,1.0,27.0,46.0,34.0,
2018-09-20,Thu,3,38,9,0,0,25.7,18.6,21.7875,87.0,55.0,50,1.0,24.0,38.0,30.0,
2018-09-21,Fri,4,38,9,0,0,28.4,18.7,21.804166666666664,90.0,43.0,48,1.0,37.0,38.0,37.0,
2018-09-22,Sat,5,38,9,1,0,31.3,17.6,23.629166666666663,91.0,32.0,27,1.0,19.0,75.0,26.0,12.0
2018-09-23,Sun,6,38,9,1,0,31.0,19.5,24.366666666666664,78.0,33.0,30,1.0,12.0,62.0,,10.0
2018-09-24,Mon,0,39,9,0,0,31.9,20.5,25.28333333333333,68.0,27.0,46,1.0,15.0,62.0,10.0,10.0
2018-09-25,Tue,1,39,9,0,0,30.8,20.9,25.04583333333333,57.0,31.0,53,1.0,17.0,53.0,10.0,10.0
2018-09-26,Wed,2,39,9,0,0,29.1,18.8,23.554166666666664,70.0,35.0,52,1.0,14.0,44.0,9.0,10.0
2018-09-27,Thu,3,39,9,0,0,31.3,18.6,24.516666666666666,70.0,33.0,53,1.0,17.0,60.0,9.0,10.0
2018-09-28,Fri,4,39,9,0,0,31.9,21.9,25.804166666666664,61.0,30.0,54,1.0,22.0,63.0,11.0,10.0
2018-09-29,Sat,5,39,9,1,0,30.3,20.7,23.9625,81.0,43.0,32,1.0,20.0,58.0,29.0,8.0
2018-09-30,Sun,6,39,9,1,0,26.2,20.4,22.941666666666663,82.0,57.0,42,1.0,18.0,53.0,,8.0
2018-10-01,Mon,0,40,10,0,0,30.2,18.2,23.325,91.0,38.0,64,1.0,22.0,54.0,11.0,10.0
2018-10-02,Tue,1,40,10,0,0,30.7,18.1,22.77083333333333,91.0,34.0,41,1.0,21.0,62.0,26.0,10.0
2018-10-03,Wed,2,40,10,0,0,32.6,18.5,25.191666666666663,86.0,27.0,54,1.0,23.0,68.0,26.0,10.0
2018-10-04,Thu,3,40,10,0,0,33.9,20.8,26.45,71.0,27.0,46,1.0,27.0,65.0,35.0,10.0
2018-10-05,Fri,4,40,10,0,0,30.8,20.8,24.925,81.0,41.0,61,1.0,19.0,53.0,29.0,8.0
2018-10-06,Sat,5,40,10,1,0,26.8,20.4,22.691666666666663,79.0,51.0,27,1.0,15.0,46.0,10.0,12.0
2018-10-07,Sun,6,40,10,1,0,25.0,19.1,20.766666666666666,85.0,56.0,24,1.0,,34.0,,10.0
2018-10-08,Mon,0,41,10,0,0,30.3,18.8,23.40833333333333,79.0,36.0,44,1.0,10.0,42.0,,10.0
2018-10-09,Tue,1,41,10,0,0,31.1,19.6,23.979166666666668,64.0,34.0,52,1.0,22.0,65.0,10.0,12.0
2018-10-10,Wed,2,41,10,0,0,32.0,22.0,25.704166666666666,66.0,26.0,46,1.0,22.0,56.0,26.0,14.0
2018-10-11,Thu,3,41,10,0,0,32.3,23.3,26.34166666666667,56.0,32.0,45,1.0,23.0,64.0,29.0,12.0
2018-10-12,Fri,4,41,10,0,1,28.5,22.0,24.4375,69.0,47.0,32,1.0,14.0,45.0,10.0,8.0
2018-10-13,Sat,5,41,10,1,0,33.8,20.0,26.004166666666663,70.0,28.0,32,1.0,22.0,67.0,26.0,12.0
2018-10-14,Sun,6,41,10,1,0,34.8,20.2,26.991666666666664,88.0,27.0,39,1.0,17.0,75.0,10.0,14.0
2018-10-15,Mon,0,42,10,0,0,29.5,20.9,24.0625,88.0,51.0,45,1.0,,67.0,,10.0
2018-10-16,Tue,1,42,10,0,0,29.7,19.2,23.6875,89.0,47.0,53,1.0,14.0,67.0,10.0,10.0
2018-10-17,Wed,2,42,10,0,0,29.0,21.7,24.183333333333334,77.0,48.0,55,1.0,18.0,58.0,10.0,8.0
2018-10-18,Thu,3,42,10,0,0,28.5,17.8,22.425,92.0,52.0,50,1.0,35.0,47.0,29.0,10.0
2018-10-19,Fri,4,42,10,0,0,28.3,18.9,21.808333333333334,92.0,49.0,54,1.0,42.0,56.0,37.0,14.0
2018-10-20,Sat,5,42,10,1,0,26.9,18.9,21.870833333333334,92.0,43.0,32,1.0,,46.0,,10.0
2018-10-21,Sun,6,42,10,1,0,24.7,15.9,19.691666666666663,75.0,48.0,21,1.0,9.0,47.0,5.0,10.0
2018-10-22,Mon,0,43,10,0,0,27.7,15.2,20.5875,82.0,37.0,38,,9.0,,,10.0
2018-10-23,Tue,1,43,10,0,0,30.0,16.9,22.433333333333334,80.0,30.0,47,1.0,13.0,56.0,6.0,12.0
2018-10-24,Wed,2,43,10,0,0,30.8,20.0,23.77916666666667,89.0,30.0,45,1.0,20.0,62.0,9.0,10.0
2018-10-25,Thu,3,43,10,0,0,26.8,18.3,21.28333333333333,92.0,60.0,58,1.0,20.0,46.0,9.0,10.0
2018-10-26,Fri,4,43,10,0,0,28.9,19.2,23.17083333333333,92.0,49.0,55,1.0,21.0,50.0,10.0,12.0
2018-10-27,Sat,5,43,10,1,0,29.7,19.1,21.98333333333333,92.0,48.0,26,1.0,20.0,53.0,10.0,10.0
2018-10-28,Sun,6,43,10,1,0,28.3,19.2,23.1625,92.0,43.0,27,1.0,17.0,50.0,9.0,14.0
2018-10-29,Mon,0,44,10,0,0,24.4,18.8,20.704166666666666,89.0,60.0,58,1.0,10.0,40.0,6.0,10.0
2018-10-30,Tue,1,44,10,0,0,29.6,17.6,22.0,85.0,46.0,49,1.0,12.0,59.0,6.0,10.0
2018-10-31,Wed,2,44,10,0,0,28.9,18.6,23.0375,83.0,46.0,44,1.0,16.0,,9.0,10.0
2018-11-01,Thu,3,44,11,0,0,31.8,19.0,23.71666666666667,90.0,37.0,69,1.0,18.0,,11.0,12.0
2018-11-02,Fri,4,44,11,0,1,30.5,17.5,23.5875,90.0,40.0,46,1.0,16.0,,8.0,12.0
2018-11-03,Sat,5,44,11,1,0,30.9,21.3,25.1125,79.0,33.0,32,1.0,14.0,,7.0,10.0
2018-11-04,Sun,6,44,11,1,0,28.9,20.0,23.075,85.0,50.0,25,1.0,16.0,,10.0,12.0
2018-11-05,Mon,0,45,11,0,0,23.9,19.3,21.025,89.0,65.0,57,1.0,8.0,,5.0,10.0
2018-11-06,Tue,1,45,11,0,0,25.1,18.2,20.9375,84.0,49.0,43,1.0,,,,10.0
2018-11-07,Wed,2,45,11,0,0,27.3,19.2,22.525,80.0,48.0,61,1.0,,,,10.0
2018-11-08,Thu,3,45,11,0,0,23.4,16.5,19.370833333333334,91.0,62.0,62,1.0,,,,10.0
2018-11-09,Fri,4,45,11,0,0,17.8,15.1,16.6875,91.0,84.0,42,1.0,,,,12.0
2018-11-10,Sat,5,45,11,1,0,23.3,17.0,19.275,89.0,65.0,25,1.0,,,,10.0
2018-11-11,Sun,6,45,11,1,0,26.8,16.7,21.054166666666667,87.0,51.0,25,1.0,5.0,,,10.0
2018-11-12,Mon,0,46,11,0,0,29.6,18.6,23.070833333333336,85.0,42.0,51,1.0,8.0,,4.0,10.0
2018-11-13,Tue,1,46,11,0,0,30.2,19.8,24.2375,82.0,42.0,43,1.0,11.0,,6.0,10.0
2018-11-14,Wed,2,46,11,0,0,31.2,20.5,24.825,80.0,38.0,53,,,,,
2018-11-15,Thu,3,46,11,0,1,30.2,18.5,23.8375,93.0,45.0,39,,,,,
2018-11-16,Fri,4,46,11,0,0,28.2,19.3,21.9875,93.0,55.0,48,,,,,
2018-11-17,Sat,5,46,11,1,0,28.1,19.7,23.008333333333336,87.0,43.0,43,,,,,
2018-11-18,Sun,6,46,11,1,0,29.2,20.0,23.325,79.0,46.0,37,,,,,
2018-11-19,Mon,0,47,11,0,0,25.5,19.2,22.1375,91.0,65.0,39,,,,,
2018-11-20,Tue,1,47,11,0,0,23.5,18.5,20.45833333333333,91.0,72.0,40,,,,,
2018-11-21,Wed,2,47,11,0,0,20.5,16.7,18.141666666666666,92.0,80.0,50,,,,,
2018-11-22,Thu,3,47,11,0,0,25.1,16.4,20.25,90.0,57.0,50,,,,,
2018-11-23,Fri,4,47,11,0,0,26.3,18.8,21.17083333333333,86.0,55.0,63,,,,,
2018-11-24,Sat,5,47,11,1,0,24.5,18.4,21.316666666666663,91.0,58.0,47,,,,,
2018-11-25,Sun,6,47,11,1,0,25.3,17.9,19.64583333333333,92.0,60.0,42,,,,,
2018-11-26,Mon,0,48,11,0,0,27.5,17.2,22.008333333333336,91.0,38.0,51,,,,,
2018-11-27,Tue,1,48,11,0,0,27.6,17.4,21.991666666666664,80.0,33.0,49,,,,,
2018-11-28,Wed,2,48,11,0,0,28.1,18.1,22.71666666666667,81.0,34.0,77,,,,,
2018-11-29,Thu,3,48,11,0,0,29.4,18.3,23.391666666666666,74.0,31.0,63,,,,,
2018-11-30,Fri,4,48,11,0,0,30.6,18.7,24.8875,80.0,35.0,71,,,,,
2018-12-01,Sat,5,48,12,1,0,25.3,19.0,21.04583333333333,92.0,56.0,54,,,,,
2018-12-02,Sun,6,48,12,1,0,27.4,19.1,21.291666666666668,92.0,59.0,42,,,,,
2018-12-03,Mon,0,49,12,0,0,23.6,18.4,20.554166666666667,92.0,73.0,59,,,,,
2018-12-04,Tue,1,49,12,0,0,28.1,18.2,22.45833333333333,87.0,48.0,62,,,,,
2018-12-05,Wed,2,49,12,0,0,30.5,19.0,24.066666666666663,85.0,37.0,68,,,,,
2018-12-06,Thu,3,49,12,0,0,31.9,17.9,24.60833333333333,90.0,37.0,64,,,,,
2018-12-07,Fri,4,49,12,0,0,28.5,17.0,22.454166666666666,93.0,61.0,57,1.0,28.0,,26.0,14.0
2018-12-08,Sat,5,49,12,1,0,26.7,18.3,22.05,92.0,45.0,49,1.0,8.0,,5.0,12.0
2018-12-09,Sun,6,49,12,1,0,23.2,15.8,19.09583333333333,80.0,52.0,30,1.0,,63.0,,12.0
2018-12-10,Mon,0,50,12,0,0,27.4,15.9,20.7,83.0,42.0,58,1.0,10.0,78.0,5.0,12.0
2018-12-11,Tue,1,50,12,0,0,28.4,17.8,22.370833333333334,83.0,43.0,43,1.0,10.0,51.0,6.0,12.0
2018-12-12,Wed,2,50,12,0,0,30.3,19.5,24.3,81.0,37.0,61,1.0,11.0,,6.0,14.0
2018-12-13,Thu,3,50,12,0,0,31.2,18.8,23.941666666666663,86.0,32.0,64,1.0,20.0,78.0,10.0,14.0
2018-12-14,Fri,4,50,12,0,0,31.5,19.9,25.1625,80.0,25.0,62,1.0,16.0,78.0,9.0,16.0
2018-12-15,Sat,5,50,12,1,0,32.0,21.4,26.35,66.0,29.0,40,1.0,13.0,78.0,6.0,14.0
2018-12-16,Sun,6,50,12,1,0,30.8,21.4,25.891666666666666,73.0,33.0,33,1.0,,63.0,6.0,14.0
2018-12-17,Mon,0,51,12,0,0,30.5,20.6,25.1625,68.0,33.0,53,1.0,12.0,51.0,6.0,14.0
2018-12-18,Tue,1,51,12,0,0,32.6,20.4,26.120833333333334,69.0,35.0,58,1.0,20.0,106.0,11.0,14.0
2018-12-19,Wed,2,51,12,0,0,33.1,21.5,27.15416666666667,82.0,34.0,67,1.0,22.0,,26.0,14.0
2018-12-20,Thu,3,51,12,0,0,33.5,20.4,26.325,88.0,30.0,57,1.0,18.0,,11.0,16.0
2018-12-21,Fri,4,51,12,0,0,32.0,21.0,25.9875,87.0,40.0,55,1.0,22.0,,26.0,14.0
2018-12-22,Sat,5,51,12,1,0,33.1,19.0,23.675,91.0,36.0,48,1.0,26.0,,29.0,16.0
2018-12-23,Sun,6,51,12,1,0,32.6,17.9,24.058333333333334,92.0,34.0,49,1.0,18.0,,12.0,16.0
2018-12-24,Mon,0,52,12,0,0,31.4,18.5,24.40833333333333,91.0,41.0,43,1.0,,,,14.0
2018-12-25,Tue,1,52,12,0,1,30.8,18.5,22.54583333333333,92.0,40.0,39,1.0,10.0,,6.0,14.0
2018-12-26,Wed,2,52,12,0,0,27.9,18.6,22.075,92.0,53.0,67,1.0,,,,14.0
2018-12-27,Thu,3,52,12,0,0,24.8,18.8,20.654166666666665,92.0,68.0,60,1.0,18.0,,10.0,14.0
2018-12-28,Fri,4,52,12,0,0,25.4,18.5,20.725,92.0,67.0,61,1.0,15.0,,8.0,14.0
2018-12-29,Sat,5,52,12,1,0,27.5,17.7,20.8625,92.0,61.0,30,1.0,,,,14.0
