Data,CO,MP10,O3,MP2.5,SO2
12/09/2016,0.0,42.0,48.0,30.0,2.0
12/09/2017,0.0,34.0,,32.0,0.0
12/09/2018,1.0,38.0,46.0,40.0,8.0
12/09/2019,1.0,57.0,78.0,68.0,6.0
12/09/2020,1.0,31.0,46.0,37.0,0.0
12/09/2021,0.0,45.0,64.0,43.0,2.0
12/09/2022,0.0,34.0,60.0,49.0,0.0
12/10/2015,0.0,42.0,75.0,,4.0
12/10/2016,,29.0,,,
12/10/2017,0.0,29.0,62.0,30.0,2.0
12/10/2018,0.0,22.0,38.0,27.0,0.0
12/10/2019,1.0,29.0,64.0,37.0,4.0
12/10/2020,0.0,15.0,64.0,12.0,2.0
12/10/2021,0.0,,34.0,9.0,0.0
12/10/2022,0.0,14.0,62.0,27.0,4.0
12/11/2016,0.0,38.0,47.0,32.0,0.0
12/11/2017,1.0,14.0,78.0,,2.0
12/11/2018,1.0,17.0,32.0,7.0,0.0
12/11/2019,0.0,24.0,38.0,12.0,6.0
12/11/2020,0.0,18.0,36.0,26.0,0.0
12/11/2021,0.0,,12.0,10.0,4.0
12/11/2022,1.0,11.0,33.0,,4.0
12/12/2015,0.0,24.0,62.0,,2.0
12/12/2016,1.0,29.0,30.0,,0.0
12/12/2017,0.0,26.0,60.0,37.0,4.0
12/12/2018,0.0,18.0,38.0,7.0,0.0
12/12/2019,1.0,17.0,28.0,11.0,2.0
12/12/2020,1.0,34.0,50.0,10.0,4.0
12/12/2021,1.0,14.0,28.0,8.0,0.0
12/12/2022,,,,12.0,
13/01/2015,0.0,36.0,67.0,,6.0
13/01/2016,0.0,14.0,21.0,6.0,2.0
13/01/2017,,23.0,54.0,6.0,0.0
13/01/2018,0.0,24.0,41.0,26.0,2.0
13/01/2019,1.0,,50.0,,6.0
13/01/2020,0.0,7.0,30.0,27.0,2.0
13/01/2021,0.0,19.0,37.0,11.0,0.0
13/01/2022,0.0,14.0,41.0,12.0,4.0
13/02/2015,1.0,38.0,71.0,,2.0
13/02/2016,0.0,19.0,38.0,10.0,0.0
13/02/2017,0.0,22.0,34.0,6.0,2.0
13/02/2018,0.0,,49.0,,0.0
13/02/2019,0.0,26.0,36.0,27.0,4.0
13/02/2020,0.0,13.0,,10.0,2.0
13/02/2021,0.0,14.0,24.0,12.0,0.0
13/02/2022,0.0,11.0,28.0,12.0,2.0
13/03/2015,,35.0,44.0,,2.0
13/03/2016,0.0,22.0,34.0,9.0,0.0
13/03/2017,1.0,22.0,54.0,,0.0
13/03/2018,1.0,38.0,60.0,32.0,2.0
13/03/2019,1.0,,30.0,,12.0
13/03/2020,0.0,15.0,38.0,29.0,0.0
13/03/2021,0.0,22.0,34.0,27.0,0.0
13/03/2022,0.0,13.0,30.0,32.0,2.0
13/04/2015,,32.0,,,0.0
13/04/2016,,34.0,,9.0,
13/04/2017,0.0,18.0,34.0,,0.0
13/04/2018,1.0,24.0,28.0,29.0,10.0
13/04/2019,1.0,26.0,43.0,34.0,0.0
13/04/2020,0.0,12.0,34.0,8.0,4.0
13/04/2021,0.0,37.0,69.0,50.0,4.0
13/04/2022,,17.0,33.0,57.0,0.0
13/05/2015,1.0,36.0,34.0,,4.0
13/05/2016,0.0,36.0,40.0,35.0,0.0
13/05/2017,1.0,32.0,57.0,46.0,2.0
13/05/2018,1.0,45.0,50.0,60.0,16.0
13/05/2019,,40.0,,46.0,0.0
13/05/2020,1.0,22.0,30.0,,2.0
13/05/2021,1.0,,54.0,61.0,2.0
13/05/2022,1.0,32.0,38.0,,2.0
13/06/2015,1.0,52.0,41.0,,0.0
13/06/2016,1.0,35.0,27.0,30.0,2.0
13/06/2017,0.0,22.0,48.0,29.0,2.0
13/06/2018,1.0,47.0,50.0,52.0,10.0
13/06/2019,1.0,23.0,35.0,29.0,2.0
13/06/2020,1.0,32.0,44.0,,6.0
13/06/2021,1.0,25.0,53.0,44.0,2.0
13/06/2022,1.0,18.0,50.0,44.0,6.0
13/07/2015,1.0,31.0,34.0,,4.0
13/07/2016,1.0,111.0,57.0,86.0,4.0
13/07/2017,0.0,34.0,39.0,44.0,2.0
13/07/2018,1.0,,37.0,64.0,4.0
13/07/2019,1.0,69.0,65.0,86.0,14.0
13/07/2020,1.0,31.0,61.0,,2.0
13/07/2021,1.0,,42.0,29.0,2.0
13/07/2022,,24.0,44.0,55.0,24.0
13/08/2015,,33.0,44.0,,2.0
13/08/2016,0.0,48.0,68.0,11.0,2.0
13/08/2017,0.0,35.0,76.0,52.0,0.0
13/08/2018,1.0,48.0,69.0,55.0,10.0
13/08/2019,0.0,42.0,67.0,43.0,6.0
13/08/2020,0.0,14.0,42.0,,4.0
13/08/2021,,,58.0,35.0,2.0
13/08/2022,1.0,25.0,67.0,37.0,2.0
13/09/2015,1.0,18.0,41.0,,0.0
13/09/2016,,38.0,48.0,34.0,
13/09/2017,0.0,27.0,,30.0,0.0
13/09/2018,0.0,30.0,45.0,30.0,6.0
13/09/2019,1.0,69.0,73.0,87.0,18.0
13/09/2020,0.0,30.0,74.0,29.0,4.0
13/09/2021,1.0,39.0,74.0,47.0,2.0
13/09/2022,1.0,27.0,63.0,43.0,0.0
13/10/2015,0.0,51.0,60.0,,4.0
13/10/2016,,28.0,,10.0,
13/10/2017,0.0,28.0,44.0,,6.0
13/10/2018,1.0,24.0,50.0,29.0,0.0
13/10/2019,0.0,34.0,66.0,50.0,6.0
13/10/2020,1.0,24.0,67.0,29.0,2.0
13/10/2021,1.0,,44.0,12.0,0.0
13/10/2022,0.0,25.0,57.0,32.0,0.0
13/11/2016,0.0,22.0,40.0,10.0,0.0
13/11/2017,1.0,30.0,100.0,,0.0
13/11/2018,0.0,18.0,28.0,6.0,0.0
13/11/2019,0.0,20.0,46.0,,2.0
13/11/2020,1.0,21.0,31.0,26.0,2.0
13/11/2021,0.0,6.0,19.0,10.0,2.0
13/11/2022,1.0,14.0,34.0,,4.0
13/12/2015,0.0,23.0,55.0,,0.0
13/12/2016,0.0,26.0,34.0,7.0,0.0
13/12/2017,0.0,20.0,50.0,26.0,0.0
13/12/2018,1.0,,36.0,,6.0
13/12/2019,1.0,21.0,37.0,11.0,2.0
13/12/2020,1.0,16.0,52.0,10.0,0.0
13/12/2021,0.0,14.0,20.0,7.0,2.0
13/12/2022,0.0,9.0,22.0,10.0,0.0
14/01/2015,0.0,30.0,75.0,,2.0
14/01/2016,0.0,14.0,23.0,5.0,2.0
14/01/2017,,22.0,43.0,6.0,0.0
14/01/2018,0.0,,36.0,,0.0
14/01/2019,0.0,18.0,51.0,11.0,6.0
14/01/2020,0.0,12.0,26.0,26.0,0.0
14/01/2021,0.0,14.0,43.0,26.0,2.0
14/01/2022,0.0,14.0,31.0,27.0,0.0
14/02/2015,0.0,30.0,58.0,,2.0
14/02/2016,0.0,18.0,36.0,10.0,0.0
14/02/2017,1.0,26.0,36.0,6.0,2.0
14/02/2018,0.0,22.0,50.0,11.0,0.0
14/02/2019,1.0,,43.0,,2.0
14/02/2020,1.0,15.0,,26.0,2.0
14/02/2021,0.0,12.0,23.0,10.0,8.0
14/02/2022,0.0,7.0,26.0,9.0,2.0
14/03/2015,,39.0,54.0,,4.0
14/03/2016,0.0,24.0,30.0,12.0,0.0
14/03/2017,1.0,10.0,46.0,,0.0
14/03/2018,1.0,36.0,38.0,29.0,2.0
14/03/2019,1.0,,33.0,,8.0
14/03/2020,0.0,11.0,29.0,12.0,2.0
14/03/2021,0.0,13.0,35.0,12.0,6.0
14/03/2022,0.0,13.0,26.0,35.0,2.0
14/04/2015,0.0,31.0,56.0,,0.0
14/04/2016,1.0,27.0,51.0,10.0,0.0
14/04/2017,0.0,15.0,42.0,,0.0
14/04/2018,0.0,22.0,36.0,26.0,16.0
14/04/2019,0.0,,33.0,,0.0
14/04/2020,0.0,14.0,47.0,9.0,4.0
14/04/2021,0.0,16.0,45.0,32.0,0.0
14/04/2022,0.0,14.0,34.0,30.0,0.0
14/05/2015,0.0,36.0,32.0,,0.0
14/05/2016,0.0,52.0,25.0,12.0,0.0
14/05/2017,1.0,32.0,45.0,40.0,0.0
14/05/2018,0.0,,39.0,,12.0
14/05/2019,1.0,44.0,,53.0,8.0
14/05/2020,1.0,21.0,28.0,,0.0
14/05/2021,0.0,,47.0,37.0,4.0
14/05/2022,0.0,22.0,45.0,38.0,2.0
14/06/2015,1.0,45.0,39.0,,2.0
14/06/2016,0.0,39.0,29.0,27.0,0.0
14/06/2017,1.0,32.0,37.0,,4.0
14/06/2018,0.0,38.0,59.0,44.0,12.0
14/06/2019,1.0,26.0,33.0,32.0,6.0
14/06/2020,1.0,30.0,42.0,,2.0
14/06/2021,0.0,30.0,56.0,40.0,2.0
14/06/2022,1.0,18.0,40.0,44.0,2.0
14/07/2015,1.0,42.0,39.0,,6.0
14/07/2016,1.0,90.0,63.0,61.0,0.0
14/07/2017,1.0,29.0,32.0,30.0,4.0
14/07/2018,1.0,50.0,50.0,55.0,6.0
14/07/2019,1.0,53.0,58.0,71.0,4.0
14/07/2020,1.0,39.0,59.0,57.0,8.0
14/07/2021,1.0,24.0,38.0,10.0,6.0
14/07/2022,0.0,17.0,42.0,37.0,0.0
14/08/2015,1.0,33.0,30.0,,6.0
14/08/2016,1.0,56.0,54.0,35.0,0.0
14/08/2017,1.0,48.0,64.0,52.0,4.0
14/08/2018,1.0,45.0,78.0,47.0,4.0
14/08/2019,0.0,39.0,46.0,44.0,38.0
14/08/2020,0.0,22.0,62.0,,8.0
14/08/2021,,,66.0,34.0,6.0
14/08/2022,0.0,18.0,54.0,35.0,0.0
14/09/2015,0.0,,36.0,,2.0
14/09/2016,,60.0,,43.0,
14/09/2017,1.0,30.0,,32.0,2.0
14/09/2018,1.0,27.0,40.0,34.0,6.0
14/09/2019,1.0,58.0,76.0,74.0,0.0
14/09/2020,0.0,28.0,78.0,26.0,0.0
14/09/2021,1.0,74.0,77.0,69.0,2.0
14/09/2022,1.0,38.0,66.0,61.0,2.0
14/10/2015,0.0,50.0,70.0,,6.0
14/10/2016,0.0,33.0,66.0,27.0,0.0
14/10/2017,1.0,37.0,120.0,,6.0
14/10/2018,1.0,21.0,57.0,9.0,0.0
14/10/2019,1.0,38.0,63.0,47.0,6.0
14/10/2020,1.0,29.0,63.0,26.0,0.0
14/10/2021,1.0,,41.0,30.0,2.0
14/10/2022,0.0,19.0,54.0,34.0,4.0
14/11/2015,,,58.0,,
14/11/2016,0.0,18.0,31.0,6.0,0.0
14/11/2017,1.0,25.0,57.0,,0.0
14/11/2018,0.0,18.0,31.0,7.0,2.0
14/11/2019,1.0,23.0,30.0,26.0,4.0
14/11/2020,1.0,20.0,43.0,11.0,2.0
14/11/2021,0.0,10.0,30.0,10.0,4.0
14/11/2022,,14.0,31.0,27.0,0.0
14/12/2015,0.0,26.0,46.0,,0.0
14/12/2016,1.0,28.0,27.0,10.0,2.0
14/12/2017,,11.0,42.0,,4.0
14/12/2018,1.0,,53.0,,8.0
14/12/2019,0.0,16.0,35.0,10.0,4.0
14/12/2020,0.0,16.0,42.0,9.0,4.0
14/12/2021,0.0,10.0,26.0,7.0,6.0
14/12/2022,0.0,10.0,18.0,27.0,0.0
15/01/2015,0.0,31.0,55.0,,2.0
15/01/2016,1.0,10.0,17.0,,0.0
15/01/2018,1.0,27.0,38.0,34.0,0.0
15/01/2019,0.0,21.0,57.0,12.0,4.0
15/01/2020,0.0,12.0,29.0,11.0,2.0
15/01/2021,0.0,15.0,38.0,12.0,8.0
15/01/2022,0.0,30.0,31.0,46.0,4.0
15/02/2015,0.0,17.0,46.0,,2.0
15/02/2016,0.0,23.0,29.0,10.0,2.0
15/02/2017,0.0,24.0,38.0,,0.0
15/02/2018,0.0,23.0,38.0,26.0,2.0
15/02/2019,1.0,,19.0,,4.0
15/02/2020,1.0,,,27.0,6.0
15/02/2021,0.0,15.0,22.0,12.0,2.0
15/02/2022,0.0,13.0,22.0,12.0,2.0
15/03/2015,,34.0,41.0,,6.0
15/03/2016,0.0,21.0,36.0,9.0,0.0
15/03/2017,1.0,14.0,39.0,,0.0
15/03/2018,1.0,30.0,46.0,34.0,2.0
15/03/2019,0.0,,39.0,,4.0
15/03/2020,0.0,20.0,34.0,35.0,2.0
15/03/2021,0.0,20.0,33.0,29.0,4.0
15/03/2022,0.0,17.0,25.0,29.0,2.0
15/04/2015,0.0,34.0,64.0,,0.0
15/04/2016,1.0,36.0,56.0,30.0,0.0
15/04/2017,0.0,16.0,54.0,,
15/04/2018,1.0,,37.0,,14.0
15/04/2019,1.0,,16.0,,0.0
15/04/2020,0.0,14.0,16.0,8.0,4.0
15/04/2021,0.0,18.0,51.0,34.0,2.0
15/04/2022,0.0,11.0,24.0,10.0,0.0
15/05/2015,1.0,30.0,26.0,,4.0
15/05/2016,0.0,43.0,38.0,10.0,0.0
15/05/2017,0.0,32.0,31.0,37.0,2.0
15/05/2018,0.0,,29.0,,12.0
15/05/2019,1.0,30.0,19.0,29.0,0.0
15/05/2020,1.0,18.0,19.0,,2.0
15/05/2021,1.0,,48.0,43.0,2.0
15/05/2022,0.0,18.0,26.0,43.0,2.0
15/06/2015,1.0,56.0,27.0,,4.0
15/06/2016,1.0,60.0,50.0,37.0,2.0
15/06/2017,1.0,22.0,50.0,,2.0
15/06/2018,0.0,,36.0,29.0,4.0
15/06/2019,1.0,22.0,34.0,29.0,2.0
15/06/2020,0.0,20.0,40.0,,10.0
15/06/2021,1.0,46.0,58.0,57.0,6.0
15/06/2022,0.0,20.0,37.0,47.0,6.0
15/07/2015,1.0,40.0,30.0,,4.0
15/07/2016,1.0,97.0,62.0,84.0,8.0
15/07/2017,0.0,18.0,34.0,27.0,2.0
15/07/2018,1.0,,58.0,,6.0
15/07/2019,1.0,60.0,45.0,72.0,4.0
15/07/2020,1.0,38.0,50.0,44.0,6.0
15/07/2021,1.0,37.0,38.0,35.0,2.0
15/07/2022,0.0,11.0,36.0,27.0,0.0
15/08/2015,0.0,26.0,50.0,,
15/08/2016,1.0,57.0,52.0,40.0,2.0
15/08/2017,0.0,50.0,,52.0,2.0
15/08/2018,1.0,55.0,45.0,50.0,4.0
15/08/2019,0.0,25.0,48.0,29.0,16.0
15/08/2020,1.0,24.0,55.0,26.0,4.0
15/08/2021,0.0,,64.0,43.0,4.0
15/08/2022,0.0,14.0,54.0,29.0,2.0
15/09/2015,0.0,,63.0,,2.0
15/09/2016,,99.0,,90.0,
15/09/2017,0.0,36.0,66.0,,6.0
15/09/2018,1.0,,28.0,,8.0
15/09/2019,0.0,52.0,73.0,71.0,0.0
15/09/2020,0.0,32.0,71.0,40.0,16.0
15/09/2021,1.0,44.0,76.0,89.0,2.0
15/09/2022,,43.0,72.0,64.0,8.0
15/10/2015,0.0,53.0,67.0,,4.0
15/10/2016,1.0,42.0,54.0,27.0,2.0
15/10/2017,1.0,44.0,91.0,53.0,4.0
15/10/2018,1.0,29.0,40.0,29.0,2.0
15/10/2019,1.0,43.0,70.0,57.0,6.0
15/10/2020,1.0,32.0,65.0,43.0,6.0
15/10/2021,1.0,16.0,48.0,26.0,4.0
15/10/2022,0.0,15.0,48.0,26.0,4.0
15/11/2015,,26.0,,,
15/11/2016,0.0,26.0,34.0,8.0,0.0
15/11/2017,0.0,14.0,72.0,,0.0
15/11/2018,1.0,22.0,26.0,11.0,4.0
15/11/2019,1.0,20.0,22.0,29.0,2.0
15/11/2020,1.0,14.0,51.0,11.0,4.0
15/11/2021,0.0,10.0,35.0,10.0,4.0
15/11/2022,,11.0,28.0,12.0,0.0
15/12/2015,0.0,26.0,63.0,,0.0
15/12/2016,,30.0,27.0,6.0,0.0
15/12/2017,0.0,14.0,46.0,10.0,2.0
15/12/2018,,,54.0,50.0,4.0
15/12/2019,0.0,18.0,29.0,10.0,4.0
15/12/2020,0.0,22.0,80.0,12.0,0.0
15/12/2021,1.0,12.0,18.0,10.0,2.0
15/12/2022,0.0,,19.0,12.0,6.0
16/01/2015,0.0,38.0,74.0,,4.0
16/01/2016,1.0,8.0,11.0,3.0,0.0
16/01/2017,,22.0,,8.0,2.0
16/01/2018,0.0,22.0,54.0,11.0,0.0
16/01/2019,0.0,,43.0,,6.0
16/01/2020,0.0,,27.0,10.0,0.0
16/01/2021,1.0,14.0,25.0,10.0,0.0
16/01/2022,0.0,12.0,31.0,10.0,4.0
16/02/2015,0.0,19.0,50.0,,4.0
16/02/2016,,21.0,,,
16/02/2017,1.0,27.0,44.0,10.0,2.0
16/02/2018,1.0,27.0,50.0,34.0,2.0
16/02/2019,1.0,,23.0,,4.0
16/02/2020,1.0,,,30.0,2.0
16/02/2021,0.0,15.0,23.0,12.0,2.0
16/02/2022,0.0,14.0,36.0,29.0,2.0
16/03/2015,,38.0,38.0,,6.0
16/03/2016,0.0,17.0,30.0,8.0,2.0
16/03/2017,1.0,15.0,46.0,,0.0
16/03/2018,1.0,26.0,50.0,27.0,2.0
16/03/2019,0.0,,41.0,,6.0
16/03/2020,1.0,22.0,50.0,29.0,6.0
16/03/2021,,25.0,33.0,27.0,4.0
16/03/2022,0.0,,22.0,6.0,6.0
16/04/2015,1.0,38.0,30.0,,4.0
16/04/2016,1.0,37.0,42.0,32.0,2.0
16/04/2018,0.0,13.0,24.0,8.0,12.0
16/04/2019,1.0,26.0,16.0,26.0,0.0
16/04/2020,1.0,18.0,18.0,10.0,0.0
16/04/2021,0.0,22.0,45.0,34.0,4.0
16/04/2022,0.0,9.0,35.0,12.0,4.0
16/05/2015,1.0,20.0,34.0,,4.0
16/05/2016,0.0,,36.0,30.0,2.0
16/05/2017,1.0,25.0,33.0,35.0,0.0
16/05/2018,1.0,34.0,33.0,40.0,12.0
16/05/2019,1.0,23.0,19.0,26.0,0.0
16/05/2020,1.0,17.0,11.0,,4.0
16/05/2021,1.0,,50.0,38.0,4.0
16/05/2022,0.0,16.0,19.0,35.0,4.0
16/06/2015,0.0,38.0,9.0,,0.0
16/06/2016,1.0,73.0,54.0,57.0,4.0
16/06/2017,1.0,28.0,52.0,38.0,6.0
16/06/2018,0.0,24.0,44.0,27.0,6.0
16/06/2019,1.0,31.0,42.0,38.0,4.0
16/06/2020,1.0,11.0,30.0,,0.0
16/06/2021,1.0,56.0,48.0,64.0,2.0
16/06/2022,0.0,18.0,53.0,52.0,2.0
16/07/2015,0.0,22.0,30.0,,4.0
16/07/2016,1.0,107.0,47.0,64.0,4.0
16/07/2017,0.0,20.0,38.0,29.0,2.0
16/07/2018,1.0,32.0,42.0,26.0,4.0
16/07/2019,1.0,57.0,61.0,69.0,8.0
16/07/2020,0.0,18.0,49.0,26.0,2.0
16/07/2021,1.0,,52.0,43.0,4.0
16/07/2022,0.0,14.0,44.0,35.0,0.0
16/08/2015,0.0,29.0,50.0,,
16/08/2016,1.0,58.0,52.0,35.0,2.0
16/08/2017,0.0,38.0,,47.0,2.0
16/08/2018,1.0,39.0,42.0,43.0,2.0
16/08/2019,0.0,34.0,53.0,37.0,0.0
16/08/2020,1.0,19.0,56.0,11.0,4.0
16/08/2021,0.0,,61.0,32.0,4.0
16/08/2022,0.0,18.0,52.0,27.0,4.0
16/09/2015,0.0,,57.0,,0.0
16/09/2016,,60.0,,46.0,
16/09/2017,0.0,31.0,76.0,30.0,0.0
16/09/2018,1.0,,50.0,,12.0
16/09/2019,0.0,43.0,55.0,49.0,2.0
16/09/2020,0.0,38.0,74.0,43.0,0.0
16/09/2021,0.0,37.0,75.0,78.0,0.0
16/09/2022,,32.0,55.0,47.0,0.0
16/10/2015,1.0,80.0,75.0,,8.0
16/10/2016,0.0,24.0,62.0,10.0,0.0
16/10/2017,0.0,42.0,78.0,52.0,0.0
16/10/2018,1.0,21.0,50.0,10.0,0.0
16/10/2019,1.0,43.0,62.0,,2.0
16/10/2020,1.0,24.0,47.0,29.0,8.0
16/10/2021,1.0,22.0,50.0,27.0,2.0
16/10/2022,0.0,13.0,58.0,26.0,2.0
16/11/2016,1.0,26.0,33.0,11.0,2.0
16/11/2017,0.0,14.0,78.0,9.0,0.0
16/11/2018,1.0,28.0,30.0,29.0,6.0
16/11/2019,0.0,22.0,33.0,37.0,0.0
16/11/2020,1.0,19.0,42.0,26.0,2.0
16/11/2021,0.0,10.0,35.0,10.0,0.0
16/11/2022,,17.0,38.0,32.0,6.0
16/12/2015,0.0,24.0,63.0,,0.0
16/12/2016,0.0,26.0,29.0,6.0,0.0
16/12/2017,1.0,20.0,51.0,,0.0
16/12/2018,,35.0,46.0,43.0,0.0
16/12/2019,0.0,14.0,34.0,7.0,
16/12/2020,0.0,21.0,79.0,11.0,0.0
16/12/2021,0.0,22.0,22.0,10.0,4.0
16/12/2022,1.0,,20.0,26.0,2.0
17/01/2015,0.0,26.0,75.0,,4.0
17/01/2016,0.0,6.0,11.0,,0.0
17/01/2017,,27.0,36.0,,0.0
17/01/2018,0.0,21.0,51.0,10.0,0.0
17/01/2019,1.0,23.0,50.0,,4.0
17/01/2020,1.0,,29.0,27.0,
17/01/2021,1.0,9.0,38.0,10.0,8.0
17/01/2022,1.0,13.0,29.0,10.0,2.0
17/02/2015,0.0,22.0,37.0,,2.0
17/02/2016,,,,32.0,
17/02/2017,1.0,34.0,50.0,26.0,2.0
17/02/2018,1.0,23.0,34.0,26.0,0.0
17/02/2019,1.0,,20.0,40.0,2.0
17/02/2020,1.0,,,27.0,2.0
17/02/2021,0.0,14.0,34.0,12.0,2.0
17/02/2022,0.0,9.0,32.0,27.0,0.0
17/03/2015,,34.0,43.0,,4.0
17/03/2016,0.0,19.0,30.0,9.0,0.0
17/03/2017,1.0,23.0,61.0,,0.0
17/03/2018,0.0,22.0,54.0,12.0,2.0
17/03/2020,0.0,19.0,44.0,34.0,4.0
17/03/2021,0.0,24.0,44.0,12.0,0.0
17/03/2022,1.0,,29.0,7.0,0.0
17/04/2015,1.0,40.0,50.0,,2.0
17/04/2016,0.0,23.0,42.0,10.0,0.0
17/04/2018,0.0,,30.0,,22.0
17/04/2019,1.0,,12.0,,12.0
17/04/2020,1.0,22.0,23.0,11.0,4.0
17/04/2021,0.0,20.0,43.0,35.0,4.0
17/04/2022,0.0,10.0,40.0,26.0,0.0
17/05/2015,,16.0,,,0.0
17/05/2016,1.0,43.0,42.0,43.0,2.0
17/05/2017,1.0,21.0,,,0.0
17/05/2018,1.0,44.0,32.0,55.0,22.0
17/05/2019,1.0,26.0,13.0,29.0,0.0
17/05/2020,1.0,16.0,42.0,,4.0
17/05/2021,1.0,,40.0,44.0,6.0
17/05/2022,0.0,12.0,20.0,32.0,8.0
17/06/2015,0.0,,28.0,,0.0
17/06/2016,1.0,63.0,38.0,50.0,0.0
17/06/2017,1.0,26.0,60.0,,4.0
17/06/2018,0.0,25.0,44.0,32.0,6.0
17/06/2019,1.0,36.0,30.0,40.0,10.0
17/06/2020,1.0,14.0,26.0,,4.0
17/06/2021,,,,61.0,
17/06/2022,0.0,25.0,46.0,61.0,2.0
17/07/2015,1.0,32.0,26.0,,6.0
17/07/2016,1.0,71.0,50.0,46.0,0.0
17/07/2017,1.0,34.0,43.0,38.0,2.0
17/07/2018,1.0,38.0,34.0,34.0,4.0
17/07/2019,1.0,36.0,41.0,,12.0
17/07/2020,1.0,18.0,52.0,26.0,2.0
17/07/2021,1.0,,47.0,50.0,2.0
17/07/2022,0.0,20.0,56.0,50.0,2.0
17/08/2015,0.0,32.0,33.0,,
17/08/2016,1.0,68.0,65.0,55.0,4.0
17/08/2017,,,,,4.0
17/08/2018,1.0,44.0,28.0,46.0,10.0
17/08/2019,1.0,31.0,54.0,35.0,0.0
17/08/2020,0.0,20.0,46.0,7.0,4.0
17/08/2021,1.0,47.0,64.0,32.0,2.0
17/08/2022,0.0,22.0,53.0,30.0,6.0
17/09/2015,,,67.0,,2.0
17/09/2016,,43.0,,38.0,
17/09/2017,0.0,23.0,68.0,27.0,2.0
17/09/2018,1.0,43.0,58.0,49.0,14.0
17/09/2019,1.0,,71.0,,6.0
17/09/2020,0.0,35.0,46.0,44.0,0.0
17/09/2021,1.0,13.0,66.0,47.0,4.0
17/09/2022,0.0,,25.0,10.0,8.0
17/10/2015,1.0,86.0,64.0,,26.0
17/10/2016,0.0,38.0,45.0,12.0,0.0
17/10/2017,0.0,24.0,70.0,11.0,4.0
17/10/2018,0.0,21.0,44.0,12.0,4.0
17/10/2019,1.0,53.0,63.0,71.0,2.0
17/10/2020,1.0,14.0,44.0,6.0,2.0
17/10/2021,0.0,,46.0,29.0,0.0
17/10/2022,0.0,18.0,55.0,29.0,0.0
17/11/2016,0.0,25.0,38.0,10.0,0.0
17/11/2017,0.0,18.0,73.0,10.0,2.0
17/11/2018,1.0,29.0,26.0,35.0,0.0
17/11/2019,1.0,18.0,30.0,,0.0
17/11/2020,1.0,16.0,42.0,10.0,2.0
17/11/2021,0.0,16.0,30.0,9.0,2.0
17/11/2022,1.0,24.0,40.0,30.0,4.0
17/12/2015,0.0,33.0,58.0,,4.0
17/12/2016,0.0,29.0,34.0,7.0,0.0
17/12/2017,1.0,18.0,58.0,12.0,0.0
17/12/2018,1.0,25.0,45.0,,0.0
17/12/2019,0.0,15.0,38.0,10.0,2.0
17/12/2020,0.0,26.0,71.0,10.0,4.0
17/12/2021,0.0,11.0,18.0,10.0,0.0
17/12/2022,1.0,,25.0,30.0,0.0
18/01/2015,0.0,28.0,65.0,,4.0
18/01/2016,0.0,12.0,14.0,,2.0
18/01/2017,,26.0,45.0,,4.0
18/01/2018,0.0,22.0,49.0,10.0,0.0
18/01/2019,1.0,,47.0,,8.0
18/01/2020,0.0,12.0,16.0,9.0,0.0
18/01/2021,0.0,14.0,59.0,11.0,2.0
18/01/2022,1.0,17.0,26.0,11.0,2.0
18/02/2015,0.0,19.0,31.0,,0.0
18/02/2016,0.0,26.0,44.0,11.0,0.0
18/02/2017,1.0,29.0,51.0,10.0,2.0
18/02/2018,0.0,15.0,37.0,9.0,0.0
18/02/2019,0.0,,18.0,,0.0
18/02/2020,0.0,,,10.0,6.0
18/02/2021,0.0,14.0,18.0,11.0,2.0
18/02/2022,0.0,12.0,22.0,26.0,2.0
18/03/2015,,29.0,44.0,,0.0
18/03/2016,0.0,26.0,59.0,12.0,0.0
18/03/2017,0.0,35.0,50.0,30.0,0.0
18/03/2018,0.0,18.0,54.0,,2.0
18/03/2020,1.0,21.0,34.0,34.0,0.0
18/03/2021,0.0,16.0,35.0,11.0,2.0
18/03/2022,1.0,,42.0,10.0,0.0
18/04/2015,1.0,34.0,47.0,,0.0
18/04/2016,1.0,35.0,31.0,38.0,2.0
18/04/2018,0.0,22.0,37.0,,10.0
18/04/2019,1.0,,32.0,,8.0
18/04/2020,0.0,14.0,36.0,11.0,2.0
18/04/2021,0.0,26.0,38.0,38.0,0.0
18/04/2022,0.0,10.0,41.0,29.0,2.0
18/05/2015,,21.0,,,0.0
18/05/2016,1.0,52.0,37.0,55.0,40.0
18/05/2017,0.0,16.0,,,4.0
18/05/2018,1.0,30.0,27.0,40.0,14.0
18/05/2019,1.0,26.0,26.0,29.0,0.0
18/05/2020,1.0,22.0,38.0,,2.0
18/05/2021,1.0,,53.0,58.0,2.0
18/05/2022,0.0,10.0,36.0,29.0,0.0
18/06/2016,1.0,64.0,44.0,53.0,4.0
18/06/2017,1.0,31.0,57.0,,10.0
18/06/2018,1.0,37.0,,43.0,
18/06/2019,1.0,29.0,30.0,30.0,2.0
18/06/2020,1.0,14.0,41.0,,0.0
18/06/2021,1.0,60.0,48.0,64.0,4.0
18/06/2022,1.0,30.0,48.0,63.0,0.0
18/07/2015,1.0,38.0,33.0,,2.0
18/07/2016,1.0,79.0,62.0,68.0,8.0
18/07/2017,1.0,46.0,62.0,44.0,2.0
18/07/2018,1.0,31.0,33.0,27.0,4.0
18/07/2019,0.0,28.0,,,0.0
