"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/02/2016";"1000";"23,3";"23,3";"22,4";"64,0";"66,0";"63,0";"16,0";"16,1";"15,5";"918,3";"918,3";"917,8";"1,9";"107,0";"4,1";"265,30";"0,0"
"21/02/2016";"1100";"24,8";"24,9";"23,3";"59,0";"64,0";"58,0";"16,1";"16,8";"15,6";"918,8";"918,8";"918,3";"2,8";"100,0";"5,6";"1124,20";"0,0"
"21/02/2016";"1200";"26,4";"26,4";"24,4";"53,0";"60,0";"53,0";"16,2";"16,8";"15,8";"919,3";"919,3";"918,8";"3,2";"82,0";"6,1";"1994,60";"0,0"
"21/02/2016";"1300";"27,8";"27,8";"26,3";"52,0";"58,0";"48,0";"16,9";"17,5";"15,4";"919,5";"919,6";"919,3";"2,0";"73,0";"6,1";"2603,40";"0,0"
"21/02/2016";"1400";"28,4";"28,8";"27,2";"46,0";"53,0";"45,0";"15,7";"17,6";"15,4";"919,3";"919,6";"919,3";"2,1";"359,0";"5,7";"3120,40";"0,0"
"21/02/2016";"1500";"28,9";"29,6";"27,5";"45,0";"51,0";"43,0";"15,8";"17,3";"15,2";"918,5";"919,3";"918,5";"1,6";"351,0";"6,0";"3286,80";"0,0"
"21/02/2016";"1600";"29,6";"30,3";"28,8";"43,0";"52,0";"42,0";"15,6";"18,9";"15,3";"917,7";"918,5";"917,7";"0,9";"5,0";"5,8";"3414,10";"0,0"
"21/02/2016";"1700";"28,6";"30,4";"28,2";"50,0";"55,0";"43,0";"17,1";"18,7";"15,4";"916,7";"917,7";"916,7";"2,0";"310,0";"3,9";"1724,10";"0,0"
"21/02/2016";"1800";"29,4";"29,4";"28,0";"49,0";"61,0";"49,0";"17,6";"19,9";"16,9";"916,0";"916,7";"916,0";"1,6";"307,0";"3,9";"1159,70";"0,0"
"21/02/2016";"1900";"28,2";"29,5";"28,0";"53,0";"57,0";"43,0";"17,8";"18,5";"15,8";"915,5";"916,0";"915,5";"2,6";"35,0";"6,9";"962,10";"0,0"
"21/02/2016";"2000";"27,8";"28,4";"27,8";"50,0";"55,0";"49,0";"16,4";"18,2";"16,4";"915,6";"915,6";"915,2";"3,9";"71,0";"7,3";"588,40";"0,0"
"21/02/2016";"2100";"27,0";"27,9";"27,0";"54,0";"54,0";"49,0";"16,9";"16,9";"16,2";"916,1";"916,1";"915,4";"2,4";"105,0";"6,8";"290,50";"0,0"
"21/02/2016";"2200";"26,5";"27,0";"26,4";"56,0";"56,0";"53,0";"17,0";"17,0";"16,7";"916,6";"916,6";"916,1";"2,7";"101,0";"6,0";"12,50";"0,0"
"21/02/2016";"2300";"26,0";"26,5";"25,9";"60,0";"60,0";"55,0";"17,6";"17,6";"16,8";"916,8";"916,9";"916,6";"2,1";"109,0";"5,7";"";"0,0"
"22/02/2016";"0000";"25,5";"26,0";"25,5";"64,0";"64,0";"60,0";"18,0";"18,0";"17,6";"917,7";"917,7";"916,7";"2,8";"95,0";"6,5";"";"0,0"
"22/02/2016";"0100";"24,9";"25,5";"24,9";"66,0";"67,0";"64,0";"18,1";"18,4";"18,0";"918,7";"918,7";"917,7";"3,0";"88,0";"7,4";"";"0,0"
"22/02/2016";"0200";"24,4";"24,9";"24,4";"67,0";"67,0";"65,0";"17,8";"18,0";"17,6";"918,4";"918,6";"918,4";"2,7";"101,0";"6,5";"";"0,0"
"22/02/2016";"0300";"23,7";"24,4";"23,7";"68,0";"68,0";"66,0";"17,3";"17,8";"17,3";"918,2";"918,5";"918,2";"1,7";"94,0";"5,7";"";"0,0"
"22/02/2016";"0400";"23,4";"23,8";"23,3";"66,0";"68,0";"66,0";"16,7";"17,4";"16,7";"917,9";"918,2";"917,9";"2,2";"120,0";"3,9";"";"0,0"
"22/02/2016";"0500";"23,0";"23,5";"22,8";"68,0";"68,0";"66,0";"16,6";"16,8";"16,6";"917,2";"917,9";"917,2";"2,6";"94,0";"5,5";"";"0,0"
"22/02/2016";"0600";"22,6";"23,0";"22,6";"67,0";"68,0";"67,0";"16,2";"16,6";"16,2";"917,2";"917,3";"917,2";"1,6";"101,0";"5,5";"";"0,0"
"22/02/2016";"0700";"22,2";"22,7";"22,2";"69,0";"69,0";"67,0";"16,3";"16,3";"16,2";"917,2";"917,3";"917,1";"1,8";"108,0";"4,0";"";"0,0"
"22/02/2016";"0800";"22,0";"22,4";"22,0";"70,0";"70,0";"69,0";"16,2";"16,4";"16,2";"917,4";"917,5";"917,2";"2,7";"101,0";"6,9";"";"0,0"
"22/02/2016";"0900";"21,8";"22,3";"21,7";"71,0";"71,0";"69,0";"16,3";"16,3";"16,1";"918,2";"918,2";"917,4";"2,3";"96,0";"7,1";"";"0,0"
"22/02/2016";"1000";"22,7";"22,8";"21,4";"71,0";"74,0";"69,0";"17,1";"17,1";"16,2";"919,0";"919,0";"918,2";"2,3";"102,0";"5,8";"246,10";"0,0"
"22/02/2016";"1100";"23,7";"23,9";"22,6";"68,0";"72,0";"67,0";"17,4";"17,8";"16,9";"919,7";"919,7";"919,0";"2,3";"109,0";"5,4";"1015,70";"0,0"
"22/02/2016";"1200";"25,1";"25,1";"23,6";"66,0";"70,0";"65,0";"18,2";"18,4";"17,2";"920,2";"920,2";"919,7";"3,5";"62,0";"7,0";"1406,40";"0,0"
"22/02/2016";"1300";"27,0";"27,0";"24,6";"61,0";"69,0";"60,0";"18,8";"19,0";"17,5";"920,5";"920,5";"920,2";"2,7";"85,0";"7,0";"1959,50";"0,0"
"22/02/2016";"1400";"27,6";"27,6";"25,8";"59,0";"63,0";"57,0";"18,8";"19,2";"17,6";"920,2";"920,5";"920,2";"3,3";"100,0";"7,1";"3005,40";"0,0"
"22/02/2016";"1500";"28,4";"29,3";"26,5";"54,0";"64,0";"52,0";"18,1";"19,8";"17,7";"919,7";"920,2";"919,6";"3,4";"56,0";"7,2";"3486,30";"0,0"
"22/02/2016";"1600";"28,1";"29,0";"27,6";"54,0";"58,0";"52,0";"18,0";"19,2";"17,4";"918,8";"919,7";"918,8";"2,7";"88,0";"7,5";"3240,70";"0,0"
"22/02/2016";"1700";"27,3";"29,5";"27,2";"57,0";"59,0";"51,0";"18,1";"19,3";"17,3";"918,1";"918,8";"918,0";"4,4";"67,0";"9,9";"2047,90";"0,0"
"22/02/2016";"1800";"28,7";"29,5";"27,1";"51,0";"58,0";"50,0";"17,5";"18,8";"17,0";"917,2";"918,1";"917,2";"3,8";"64,0";"9,9";"2526,80";"0,0"
"22/02/2016";"1900";"27,6";"29,4";"27,3";"53,0";"55,0";"49,0";"17,1";"18,7";"16,9";"916,8";"917,2";"916,8";"4,0";"70,0";"7,6";"1817,60";"0,0"
"22/02/2016";"2000";"26,2";"28,2";"26,2";"59,0";"59,0";"52,0";"17,7";"18,0";"17,2";"917,2";"917,2";"916,8";"4,6";"87,0";"8,7";"886,00";"0,0"
"22/02/2016";"2100";"25,5";"26,2";"25,4";"59,0";"62,0";"59,0";"17,0";"18,0";"17,0";"918,1";"918,1";"917,2";"3,8";"95,0";"9,0";"200,30";"0,0"
"22/02/2016";"2200";"24,8";"25,6";"24,8";"61,0";"61,0";"59,0";"16,9";"17,0";"16,7";"918,4";"918,4";"918,0";"2,7";"109,0";"7,0";"2,80";"0,0"
"22/02/2016";"2300";"24,5";"25,0";"24,5";"62,0";"62,0";"60,0";"16,6";"16,8";"16,6";"918,7";"918,7";"918,4";"2,3";"108,0";"7,2";"";"0,0"
"23/02/2016";"0000";"24,3";"24,6";"24,3";"62,0";"63,0";"61,0";"16,7";"16,7";"16,5";"919,7";"919,7";"918,7";"2,4";"96,0";"6,5";"";"0,0"
"23/02/2016";"0100";"24,1";"24,4";"23,9";"64,0";"65,0";"62,0";"17,0";"17,0";"16,7";"920,3";"920,3";"919,7";"2,1";"91,0";"5,3";"";"0,0"
"23/02/2016";"0200";"24,1";"24,3";"23,9";"64,0";"65,0";"64,0";"17,0";"17,0";"16,9";"920,3";"920,5";"920,3";"1,8";"108,0";"5,4";"";"0,0"
"23/02/2016";"0300";"23,9";"24,1";"23,9";"63,0";"65,0";"63,0";"16,5";"16,9";"16,5";"920,3";"920,4";"920,3";"1,7";"94,0";"4,4";"";"0,0"
"23/02/2016";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"1100";"24,5";"24,5";"22,8";"63,0";"68,0";"63,0";"17,0";"17,5";"16,4";"922,2";"922,2";"921,4";"3,0";"97,0";"7,8";"1409,70";"0,0"
"23/02/2016";"1200";"25,5";"25,8";"24,4";"60,0";"65,0";"60,0";"17,2";"18,2";"16,7";"922,7";"922,7";"922,2";"3,1";"98,0";"6,9";"2025,80";"0,0"
"23/02/2016";"1300";"26,7";"26,8";"25,4";"54,0";"61,0";"51,0";"16,5";"17,7";"15,6";"922,7";"922,7";"922,6";"3,3";"78,0";"7,8";"2768,50";"0,0"
"23/02/2016";"1400";"27,1";"27,6";"26,3";"53,0";"56,0";"49,0";"16,7";"17,5";"15,2";"922,3";"922,7";"922,3";"2,9";"100,0";"7,5";"3174,30";"0,0"
"23/02/2016";"1500";"28,6";"29,0";"26,9";"43,0";"55,0";"42,0";"14,8";"17,6";"14,5";"921,8";"922,4";"921,8";"2,8";"87,0";"6,9";"3134,40";"0,0"
"23/02/2016";"1600";"28,6";"29,4";"27,8";"40,0";"47,0";"38,0";"13,7";"16,1";"13,5";"920,8";"921,8";"920,8";"3,3";"49,0";"8,4";"3849,00";"0,0"
"23/02/2016";"1700";"28,7";"29,6";"28,5";"41,0";"46,0";"35,0";"14,2";"16,1";"12,6";"920,4";"920,8";"920,4";"2,4";"65,0";"7,3";"3037,40";"0,0"
"23/02/2016";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/02/2016";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/02/2016";"1100";"24,0";"24,0";"22,4";"69,0";"72,0";"67,0";"17,9";"17,9";"16,9";"920,6";"920,6";"920,1";"2,7";"82,0";"6,1";"1087,30";"0,0"
"24/02/2016";"1200";"25,1";"25,4";"24,0";"65,0";"69,0";"62,0";"17,9";"18,7";"17,3";"920,9";"920,9";"920,6";"2,7";"85,0";"6,9";"1756,30";"0,0"
"24/02/2016";"1300";"25,5";"";"";"65,0";"";"";"18,3";"";"";"921,0";"";"";"1,9";"34,0";"";"170,00";"0,0"
"24/02/2016";"1400";"26,7";"27,9";"25,5";"55,0";"65,0";"52,0";"16,9";"18,9";"16,7";"920,6";"921,1";"920,6";"1,4";"21,0";"5,0";"2259,10";"0,0"
"24/02/2016";"1500";"27,6";"28,6";"26,7";"52,0";"59,0";"48,0";"16,7";"19,0";"16,2";"919,8";"920,6";"919,8";"1,4";"61,0";"5,0";"2569,70";"0,0"
"24/02/2016";"1600";"28,1";"28,9";"27,0";"52,0";"59,0";"49,0";"17,2";"19,0";"16,5";"919,2";"919,9";"919,1";"1,4";"29,0";"5,3";"2594,20";"0,0"
"24/02/2016";"1700";"26,4";"29,7";"26,4";"61,0";"61,0";"45,0";"18,4";"18,4";"16,2";"918,4";"919,2";"918,3";"2,5";"87,0";"5,9";"2157,90";"0,0"
"24/02/2016";"1800";"28,3";"29,9";"25,2";"50,0";"71,0";"45,0";"17,0";"20,1";"16,3";"917,3";"918,4";"917,3";"2,4";"56,0";"5,6";"1850,50";"0,4"
"24/02/2016";"1900";"28,6";"29,6";"27,7";"45,0";"54,0";"44,0";"15,4";"18,3";"15,4";"916,5";"917,3";"916,5";"3,1";"45,0";"5,5";"1954,90";"0,0"
"24/02/2016";"2000";"28,7";"29,6";"27,9";"48,0";"50,0";"44,0";"16,7";"17,4";"15,2";"916,3";"916,5";"916,3";"2,0";"19,0";"6,4";"1602,10";"0,0"
"24/02/2016";"2100";"26,2";"29,1";"26,1";"50,0";"54,0";"42,0";"14,9";"16,9";"14,9";"916,4";"916,4";"916,2";"1,1";"19,0";"5,4";"728,80";"0,0"
"24/02/2016";"2200";"26,3";"26,4";"25,1";"51,0";"57,0";"49,0";"15,2";"16,2";"14,7";"917,1";"917,1";"916,4";"1,3";"84,0";"4,0";"19,00";"0,0"
"24/02/2016";"2300";"25,9";"26,8";"25,9";"55,0";"55,0";"50,0";"16,1";"16,3";"15,1";"918,0";"918,0";"917,0";"2,8";"102,0";"6,7";"";"0,0"
"25/02/2016";"0000";"25,6";"25,9";"25,5";"55,0";"56,0";"54,0";"15,8";"16,2";"15,7";"918,7";"918,7";"918,0";"1,7";"102,0";"5,5";"";"0,0"
"25/02/2016";"0100";"24,8";"25,7";"24,8";"57,0";"57,0";"54,0";"15,6";"16,0";"15,6";"918,7";"918,7";"918,6";"1,5";"125,0";"4,8";"";"0,0"
"25/02/2016";"0200";"24,6";"25,1";"24,5";"59,0";"59,0";"55,0";"16,0";"16,0";"15,6";"918,8";"918,8";"918,7";"1,2";"101,0";"3,6";"";"0,0"
"25/02/2016";"0300";"24,1";"24,7";"24,0";"62,0";"62,0";"59,0";"16,4";"16,5";"16,0";"918,6";"918,8";"918,6";"1,6";"101,0";"3,4";"";"0,0"
"25/02/2016";"0400";"23,4";"24,1";"23,4";"66,0";"66,0";"62,0";"16,7";"16,7";"16,4";"918,1";"918,6";"918,1";"1,7";"93,0";"4,0";"";"0,0"
"25/02/2016";"0500";"23,1";"23,5";"23,0";"67,0";"68,0";"66,0";"16,7";"16,8";"16,7";"917,3";"918,1";"917,3";"1,3";"102,0";"4,0";"";"0,0"
"25/02/2016";"0600";"23,0";"23,1";"22,9";"68,0";"68,0";"67,0";"16,7";"16,8";"16,7";"917,1";"917,3";"917,1";"1,0";"102,0";"3,0";"";"0,0"
"25/02/2016";"0700";"22,0";"23,0";"22,0";"72,0";"72,0";"68,0";"16,7";"16,8";"16,6";"917,0";"917,1";"917,0";"0,6";"68,0";"2,0";"";"0,0"
"25/02/2016";"0800";"20,6";"22,0";"20,3";"80,0";"80,0";"72,0";"17,1";"17,1";"16,6";"917,3";"917,3";"917,0";"0,9";"36,0";"2,5";"";"0,0"
"25/02/2016";"0900";"21,9";"21,9";"20,6";"73,0";"80,0";"73,0";"16,8";"17,2";"16,8";"917,8";"917,8";"917,3";"0,7";"94,0";"2,1";"6,80";"0,0"
"25/02/2016";"1000";"22,8";"22,8";"21,9";"71,0";"73,0";"70,0";"17,2";"17,3";"16,8";"918,3";"918,3";"917,8";"1,1";"97,0";"2,3";"158,80";"0,0"
"25/02/2016";"1100";"24,7";"24,7";"22,8";"64,0";"71,0";"62,0";"17,3";"17,8";"16,8";"918,8";"918,8";"918,3";"1,6";"93,0";"3,3";"820,10";"0,0"
"25/02/2016";"1200";"26,7";"27,0";"24,7";"55,0";"65,0";"54,0";"17,0";"18,3";"16,3";"919,0";"919,0";"918,8";"2,0";"54,0";"5,1";"2025,70";"0,0"
"25/02/2016";"1300";"27,6";"27,7";"26,0";"53,0";"58,0";"52,0";"17,2";"17,9";"16,3";"919,1";"919,2";"919,0";"2,5";"48,0";"6,2";"2803,90";"0,0"
"25/02/2016";"1400";"28,8";"29,4";"27,6";"50,0";"54,0";"47,0";"17,4";"18,2";"16,5";"918,4";"919,1";"918,4";"2,5";"358,0";"5,4";"3450,00";"0,0"
"25/02/2016";"1500";"29,2";"30,6";"28,4";"47,0";"53,0";"43,0";"16,7";"18,6";"15,8";"917,5";"918,4";"917,5";"1,8";"312,0";"5,1";"3522,40";"0,0"
"25/02/2016";"1600";"30,3";"31,4";"28,3";"44,0";"53,0";"39,0";"16,6";"18,5";"15,2";"916,4";"917,5";"916,4";"1,9";"339,0";"7,5";"3567,40";"0,0"
"25/02/2016";"1700";"30,6";"32,1";"29,3";"41,0";"48,0";"36,0";"16,0";"18,3";"14,4";"915,4";"916,4";"915,4";"2,4";"345,0";"7,9";"3333,50";"0,0"
"25/02/2016";"1800";"28,9";"30,6";"28,5";"49,0";"54,0";"40,0";"17,2";"18,3";"15,4";"914,7";"915,4";"914,7";"1,5";"320,0";"5,4";"888,30";"0,0"
"25/02/2016";"1900";"23,0";"29,2";"23,0";"72,0";"79,0";"46,0";"17,6";"19,4";"16,9";"915,0";"915,3";"914,4";"6,3";"139,0";"11,4";"493,40";"0,0"
"25/02/2016";"2000";"20,9";"23,3";"19,0";"91,0";"93,0";"70,0";"19,4";"19,4";"17,0";"915,8";"915,8";"915,0";"1,2";"93,0";"16,2";"92,10";"13,4"
"25/02/2016";"2100";"21,4";"21,5";"20,8";"88,0";"92,0";"88,0";"19,4";"19,9";"19,4";"915,8";"915,8";"915,5";"1,5";"208,0";"3,7";"52,70";"0,2"
"25/02/2016";"2200";"20,4";"21,6";"20,3";"90,0";"91,0";"86,0";"18,7";"19,4";"18,6";"917,6";"917,6";"915,8";"2,3";"273,0";"9,0";"0,60";"4,0"
"25/02/2016";"2300";"19,8";"20,8";"19,8";"89,0";"91,0";"88,0";"17,9";"19,1";"17,9";"917,9";"917,9";"917,6";"1,1";"199,0";"6,0";"";"2,0"
"26/02/2016";"0000";"19,9";"20,1";"19,5";"86,0";"89,0";"85,0";"17,5";"17,9";"17,2";"917,9";"918,0";"917,8";"1,3";"182,0";"5,9";"";"0,8"
"26/02/2016";"0100";"19,1";"20,1";"19,0";"92,0";"92,0";"86,0";"17,7";"17,7";"17,5";"918,2";"918,2";"917,8";"0,7";"317,0";"3,0";"";"0,4"
"26/02/2016";"0200";"19,7";"19,8";"19,1";"90,0";"92,0";"90,0";"18,1";"18,4";"17,7";"919,0";"919,1";"918,2";"3,5";"279,0";"7,9";"";"0,2"
"26/02/2016";"0300";"19,8";"19,8";"19,5";"90,0";"91,0";"89,0";"18,2";"18,2";"17,7";"919,1";"919,2";"918,9";"1,4";"121,0";"7,9";"";"0,0"
"26/02/2016";"0400";"20,1";"20,2";"19,3";"91,0";"92,0";"90,0";"18,6";"18,7";"17,8";"918,4";"919,1";"918,4";"1,1";"107,0";"3,0";"";"0,2"
"26/02/2016";"0500";"19,9";"20,1";"19,6";"91,0";"91,0";"90,0";"18,3";"18,6";"18,1";"917,7";"918,4";"917,7";"0,1";"158,0";"2,3";"";"0,0"
"26/02/2016";"0600";"19,5";"19,9";"19,4";"92,0";"92,0";"90,0";"18,2";"18,4";"17,9";"917,3";"917,7";"917,3";"0,3";"338,0";"1,3";"";"0,0"
"26/02/2016";"0700";"19,6";"19,8";"19,3";"93,0";"93,0";"92,0";"18,3";"18,5";"18,0";"916,9";"917,3";"916,9";"0,2";"40,0";"1,2";"";"0,0"
"26/02/2016";"0800";"19,3";"19,6";"19,3";"93,0";"93,0";"93,0";"18,1";"18,4";"18,1";"917,1";"917,1";"916,9";"0,5";"25,0";"2,0";"";"0,0"
"26/02/2016";"0900";"19,4";"19,4";"19,1";"93,0";"93,0";"93,0";"18,2";"18,2";"17,9";"917,6";"917,6";"917,1";"0,6";"82,0";"1,6";"";"0,0"
"26/02/2016";"1000";"20,2";"20,2";"19,2";"89,0";"93,0";"89,0";"18,4";"18,5";"18,0";"918,3";"918,3";"917,6";"0,8";"88,0";"2,5";"83,50";"0,0"
"26/02/2016";"1100";"21,0";"21,0";"20,2";"89,0";"91,0";"87,0";"19,2";"19,3";"18,3";"918,9";"918,9";"918,3";"0,2";"276,0";"2,4";"308,70";"0,0"
"26/02/2016";"1200";"23,3";"23,4";"21,0";"76,0";"89,0";"76,0";"18,9";"19,8";"18,5";"919,1";"919,1";"918,9";"0,9";"39,0";"1,9";"915,00";"0,0"
"26/02/2016";"1300";"25,7";"25,8";"23,3";"67,0";"79,0";"65,0";"19,1";"19,8";"18,3";"919,0";"919,1";"919,0";"1,4";"83,0";"4,0";"2102,00";"0,0"
"26/02/2016";"1400";"26,7";"26,7";"25,3";"68,0";"73,0";"63,0";"20,3";"20,7";"18,4";"918,7";"919,0";"918,7";"2,0";"22,0";"4,6";"3281,20";"0,0"
"26/02/2016";"1500";"27,5";"28,1";"25,8";"60,0";"70,0";"58,0";"19,0";"20,6";"18,3";"918,2";"918,7";"918,2";"2,1";"9,0";"6,5";"2993,50";"0,0"
"26/02/2016";"1600";"27,4";"27,7";"27,0";"62,0";"66,0";"57,0";"19,5";"20,4";"18,0";"917,7";"918,2";"917,7";"1,9";"357,0";"5,9";"2003,00";"0,0"
"26/02/2016";"1700";"27,9";"29,1";"27,4";"57,0";"63,0";"53,0";"18,7";"20,0";"17,5";"916,8";"917,7";"916,7";"2,8";"344,0";"6,3";"2286,70";"0,0"
"26/02/2016";"1800";"28,5";"29,6";"28,0";"53,0";"59,0";"49,0";"18,2";"19,8";"17,1";"915,7";"916,8";"915,7";"0,4";"60,0";"6,3";"2103,80";"0,0"
"26/02/2016";"1900";"28,6";"28,6";"27,5";"55,0";"64,0";"50,0";"18,8";"20,6";"16,8";"915,6";"915,7";"915,5";"0,1";"167,0";"3,9";"1077,80";"0,0"
"26/02/2016";"2000";"27,5";"29,1";"27,5";"59,0";"64,0";"49,0";"18,8";"20,4";"17,0";"915,3";"915,6";"915,3";"0,2";"336,0";"2,0";"826,30";"0,0"
"26/02/2016";"2100";"18,5";"27,6";"18,5";"91,0";"91,0";"56,0";"17,0";"20,1";"16,8";"917,8";"918,5";"915,1";"10,2";"264,0";"22,0";"120,40";"26,0"
"26/02/2016";"2200";"19,3";"19,8";"18,3";"93,0";"94,0";"91,0";"18,2";"18,7";"16,9";"917,9";"917,9";"916,6";"2,8";"51,0";"22,0";"30,00";"19,2"
"26/02/2016";"2300";"19,5";"19,8";"18,9";"93,0";"94,0";"93,0";"18,4";"18,8";"17,8";"918,3";"918,3";"917,8";"1,0";"281,0";"5,8";"";"5,4"
"27/02/2016";"0000";"20,0";"20,4";"19,4";"91,0";"93,0";"91,0";"18,5";"19,1";"18,3";"918,7";"918,7";"918,3";"0,5";"77,0";"2,6";"";"0,0"
"27/02/2016";"0100";"20,6";"20,6";"20,0";"87,0";"91,0";"87,0";"18,3";"18,6";"18,1";"919,2";"919,2";"918,7";"1,4";"124,0";"3,7";"";"0,0"
"27/02/2016";"0200";"20,2";"20,9";"19,6";"90,0";"90,0";"85,0";"18,5";"18,5";"17,7";"919,0";"919,2";"919,0";"0,7";"85,0";"3,3";"";"0,0"
"27/02/2016";"0300";"20,7";"21,0";"20,1";"85,0";"90,0";"84,0";"18,1";"18,5";"17,9";"918,6";"919,0";"918,6";"0,2";"204,0";"2,2";"";"0,0"
"27/02/2016";"0400";"19,8";"21,2";"19,7";"89,0";"89,0";"83,0";"17,9";"18,4";"17,6";"918,3";"918,6";"918,3";"0,0";"65,0";"2,2";"";"0,0"
"27/02/2016";"0500";"19,8";"20,0";"19,2";"91,0";"91,0";"89,0";"18,3";"18,3";"17,6";"918,1";"918,3";"918,1";"0,3";"11,0";"0,8";"";"0,0"
"27/02/2016";"0600";"19,7";"20,0";"19,7";"91,0";"91,0";"90,0";"18,2";"18,4";"18,1";"918,1";"918,1";"918,0";"0,3";"164,0";"0,8";"";"0,0"
"27/02/2016";"0700";"20,6";"20,6";"19,3";"83,0";"92,0";"83,0";"17,5";"18,5";"17,5";"918,4";"918,4";"918,1";"0,6";"85,0";"2,5";"";"0,0"
"27/02/2016";"0800";"20,8";"21,0";"20,6";"78,0";"83,0";"77,0";"16,7";"17,5";"16,6";"918,8";"918,8";"918,3";"1,9";"100,0";"3,4";"";"0,0"
"27/02/2016";"0900";"20,6";"20,8";"20,5";"79,0";"79,0";"77,0";"16,7";"16,8";"16,6";"919,4";"919,5";"918,8";"2,1";"96,0";"5,4";"0,40";"0,0"
"27/02/2016";"1000";"21,2";"21,4";"20,3";"78,0";"81,0";"77,0";"17,3";"17,3";"16,8";"919,9";"919,9";"919,4";"1,5";"84,0";"4,7";"185,10";"0,0"
"27/02/2016";"1100";"24,1";"24,3";"21,2";"69,0";"78,0";"68,0";"18,2";"18,6";"17,3";"920,4";"920,4";"919,9";"1,6";"75,0";"3,9";"1161,90";"0,0"
"27/02/2016";"1200";"26,0";"26,0";"24,1";"67,0";"71,0";"62,0";"19,3";"19,3";"17,6";"920,8";"920,8";"920,4";"1,8";"52,0";"4,3";"1957,20";"0,0"
"27/02/2016";"1300";"26,3";"27,0";"25,5";"60,0";"66,0";"58,0";"17,9";"19,6";"17,6";"921,0";"921,0";"920,8";"1,5";"2,0";"4,8";"2699,70";"0,0"
"27/02/2016";"1400";"27,5";"27,9";"26,1";"58,0";"66,0";"56,0";"18,6";"20,0";"17,9";"920,6";"921,0";"920,6";"1,3";"22,0";"4,0";"3288,60";"0,0"
"27/02/2016";"1500";"29,8";"30,0";"27,6";"52,0";"61,0";"52,0";"18,9";"20,6";"17,7";"920,2";"920,6";"920,2";"1,8";"340,0";"5,2";"3392,00";"0,0"
"27/02/2016";"1600";"29,4";"30,9";"28,6";"54,0";"57,0";"48,0";"19,1";"20,5";"17,5";"919,3";"920,2";"919,3";"2,2";"346,0";"7,2";"3070,30";"0,0"
"27/02/2016";"1700";"31,5";"31,5";"29,4";"46,0";"54,0";"40,0";"18,3";"20,0";"16,6";"918,1";"919,3";"918,1";"2,0";"314,0";"8,2";"3370,00";"0,0"
"27/02/2016";"1800";"28,9";"31,8";"28,9";"57,0";"58,0";"41,0";"19,4";"20,2";"16,1";"917,2";"918,1";"917,2";"2,3";"341,0";"6,1";"1942,40";"0,0"
"27/02/2016";"1900";"20,8";"28,8";"20,8";"87,0";"89,0";"57,0";"18,5";"20,5";"18,5";"917,4";"917,7";"917,2";"3,8";"112,0";"9,5";"466,50";"11,8"
