Date,temp_max,temp_min,temp_mean,humidity_max,humidity_min
2017-08-06,23.1,13.5,17.995833333333334,72.0,43.0
2017-08-07,24.7,13.4,18.158333333333335,77.0,37.0
2017-08-08,28.8,14.2,20.2375,67.0,20.0
2017-08-09,30.3,12.8,21.7625,78.0,19.0
2017-08-10,32.1,14.9,23.566666666666666,71.0,17.0
2017-08-11,26.5,16.9,21.07391304347826,74.0,34.0
2017-08-12,26.8,15.3,19.954166666666666,77.0,37.0
2017-08-13,28.7,16.1,20.775000000000002,73.0,26.0
2017-08-14,31.5,13.7,21.98695652173913,84.0,22.0
2017-08-15,26.4,16.2,21.333333333333332,79.0,41.0
2017-08-16,27.6,16.1,20.620833333333334,71.0,31.0
2017-08-17,21.9,17.5,19.153846153846153,61.0,46.0
2017-08-18,27.7,20.6,24.258333333333336,60.0,33.0
2017-08-19,28.6,17.5,21.616666666666664,71.0,33.0
2017-08-20,31.4,16.3,22.2,77.0,24.0
2017-08-21,28.4,17.3,21.858333333333334,75.0,38.0
2017-08-22,24.4,14.8,18.75,71.0,42.0
2017-08-23,23.8,15.1,18.320833333333333,76.0,43.0
2017-08-24,26.0,14.5,18.525000000000002,77.0,31.0
2017-08-25,24.0,13.1,17.766666666666666,68.0,27.0
2017-08-26,26.7,13.1,18.729166666666668,66.0,21.0
2017-08-27,27.3,15.0,19.8625,61.0,28.0
2017-08-28,30.0,16.4,21.55,56.0,22.0
2017-08-29,28.6,16.2,21.55,59.0,23.0
2017-08-30,31.6,16.0,22.304166666666664,61.0,21.0
2017-08-31,32.7,15.8,24.0625,72.0,20.0
2017-09-01,25.2,16.9,20.558333333333334,73.0,36.0
2017-09-02,25.6,13.0,18.675,79.0,29.0
2017-09-03,23.7,13.5,17.675,72.0,30.0
2017-09-04,23.6,12.6,17.7375,77.0,31.0
2017-09-05,26.4,13.6,19.329166666666666,76.0,22.0
2017-09-06,28.4,15.4,21.204166666666666,65.0,24.0
2017-09-07,29.1,16.4,22.145833333333332,58.0,17.0
2017-09-08,27.5,15.1,20.7375,71.0,27.0
2017-09-09,27.3,14.9,20.491666666666667,74.0,21.0
2017-09-10,28.3,16.6,21.308333333333334,77.0,30.0
2017-09-11,28.4,17.2,21.879166666666666,77.0,25.0
2017-09-12,28.5,15.8,21.320833333333333,67.0,24.0
2017-09-13,27.5,15.4,21.033333333333335,76.0,27.0
2017-09-14,29.6,16.2,21.97083333333333,75.0,23.0
2017-09-15,30.4,17.1,22.770833333333332,68.0,15.0
2017-09-16,28.7,16.4,21.8875,63.0,25.0
2017-09-17,28.2,16.2,21.454166666666666,78.0,27.0
2017-09-18,27.1,16.3,21.0625,76.0,29.0
2017-09-19,26.8,16.0,21.116666666666667,70.0,31.0
2017-09-20,27.4,16.5,20.870833333333334,78.0,30.0
2017-09-21,27.7,15.4,20.9,76.0,26.0
2017-09-22,26.7,15.7,20.566666666666666,71.0,29.0
2017-09-23,27.8,16.1,21.125,72.0,30.0
2017-09-24,28.8,16.2,21.583333333333332,64.0,19.0
2017-09-25,26.8,16.9,20.904166666666665,66.0,20.0
2017-09-26,28.1,16.0,20.845833333333335,77.0,28.0
2017-09-27,27.8,17.0,21.454166666666666,75.0,34.0
2017-09-28,32.5,17.4,23.879166666666666,75.0,19.0
2017-09-29,31.1,16.6,23.508333333333336,89.0,26.0
2017-09-30,24.5,16.7,19.5125,92.0,48.0
2017-10-01,30.3,16.1,21.220833333333335,92.0,29.0
2017-10-02,32.6,18.1,23.212500000000002,92.0,33.0
2017-10-03,24.5,17.6,20.474999999999998,93.0,55.0
2017-10-04,25.9,16.2,21.037499999999998,88.0,56.0
2017-10-05,27.9,17.7,21.741666666666664,80.0,44.0
2017-10-06,31.3,17.4,23.479166666666668,82.0,21.0
2017-10-07,30.9,18.6,23.708333333333332,69.0,27.0
2017-10-08,28.9,18.5,23.34166666666667,64.0,32.0
2017-10-09,29.9,17.8,23.254166666666666,71.0,34.0
2017-10-10,31.9,19.5,24.829166666666666,59.0,23.0
2017-10-11,32.2,20.1,25.575,55.0,26.0
2017-10-12,33.1,20.5,26.02916666666667,55.0,22.0
2017-10-13,30.6,20.4,25.191666666666666,55.0,22.0
2017-10-14,34.0,19.6,26.2,53.0,13.0
2017-10-15,33.7,20.7,26.604166666666668,69.0,24.0
2017-10-16,29.2,20.2,23.745833333333334,74.0,42.0
2017-10-17,29.4,19.5,23.445833333333336,72.0,33.0
2017-10-18,29.4,17.2,22.433333333333334,73.0,24.0
2017-10-19,30.6,16.9,23.070833333333336,72.0,17.0
2017-10-20,33.7,18.1,25.866666666666664,58.0,15.0
2017-10-21,36.1,21.9,27.670833333333334,55.0,18.0
2017-10-22,35.4,20.1,26.816666666666666,87.0,19.0
2017-10-23,30.2,18.5,23.758333333333336,92.0,33.0
2017-10-24,27.0,19.3,22.320833333333336,78.0,42.0
2017-10-25,29.2,18.8,22.90416666666667,75.0,36.0
2017-10-26,31.4,18.9,24.09166666666667,68.0,30.0
2017-10-27,32.2,20.4,24.870833333333334,63.0,30.0
2017-10-28,26.6,17.6,21.920833333333334,91.0,47.0
2017-10-29,30.0,19.2,23.849999999999998,88.0,43.0
2017-10-30,28.3,19.8,22.629166666666666,81.0,42.0
2017-10-31,30.3,18.3,23.15416666666667,92.0,40.0
2017-11-01,24.2,18.5,20.254166666666666,86.0,56.0
2017-11-02,24.6,17.6,20.1125,82.0,54.0
2017-11-03,27.7,16.7,21.304166666666667,83.0,43.0
2017-11-04,29.6,17.9,22.65833333333333,82.0,37.0
2017-11-05,29.8,19.8,24.179166666666664,80.0,42.0
2017-11-06,28.7,20.8,23.295833333333334,88.0,48.0
2017-11-07,23.4,18.1,20.625,77.0,58.0
2017-11-08,24.4,16.8,19.970833333333335,83.0,55.0
2017-11-09,22.1,17.1,19.2,90.0,66.0
2017-11-10,23.2,18.6,20.3125,85.0,69.0
2017-11-11,23.6,18.3,20.370833333333334,92.0,70.0
2017-11-12,29.2,17.5,22.125,93.0,37.0
2017-11-13,31.3,15.9,24.454166666666666,86.0,15.0
2017-11-14,29.8,19.4,24.27916666666667,68.0,29.0
2017-11-15,29.7,19.2,23.758333333333336,77.0,31.0
2017-11-16,30.7,18.0,23.666666666666668,78.0,26.0
2017-11-17,32.4,19.6,25.1125,75.0,24.0
2017-11-18,29.7,19.7,24.275000000000002,91.0,40.0
2017-11-19,29.4,18.3,22.045833333333334,92.0,48.0
2017-11-20,28.8,19.8,22.991666666666664,92.0,49.0
2017-11-21,25.6,19.5,21.087500000000002,92.0,67.0
2017-11-22,22.7,19.4,20.695833333333333,92.0,74.0
2017-11-23,24.2,19.1,20.754166666666666,92.0,68.0
2017-11-24,24.1,17.9,20.370833333333334,90.0,66.0
2017-11-25,27.6,18.5,22.099999999999998,82.0,53.0
2017-11-26,27.3,19.4,22.258333333333336,78.0,50.0
2017-11-27,29.2,19.5,23.429166666666664,83.0,44.0
2017-11-28,29.9,20.0,23.933333333333334,88.0,41.0
2017-11-29,29.4,20.1,23.2,90.0,44.0
2017-11-30,27.5,18.2,21.504166666666666,91.0,49.0
2017-12-01,21.4,18.9,19.766666666666666,92.0,80.0
2017-12-02,24.8,18.3,20.266666666666666,92.0,68.0
2017-12-03,26.8,19.0,20.9125,93.0,67.0
2017-12-04,27.0,20.2,22.162499999999998,93.0,67.0
2017-12-05,29.4,20.5,24.141666666666666,91.0,50.0
2017-12-06,27.7,20.5,23.266666666666666,86.0,55.0
2017-12-07,25.8,19.8,21.337500000000002,90.0,61.0
2017-12-08,23.7,19.0,20.650000000000002,92.0,84.0
2017-12-09,30.5,18.3,23.27916666666667,93.0,42.0
2017-12-10,30.6,18.7,24.40416666666667,92.0,34.0
2017-12-11,23.9,19.5,21.670833333333334,91.0,71.0
2017-12-12,28.5,18.7,22.508333333333336,92.0,47.0
2017-12-13,24.6,19.0,21.4875,86.0,55.0
2017-12-14,26.1,18.5,20.995833333333334,91.0,56.0
2017-12-15,27.5,18.2,21.820833333333336,85.0,50.0
2017-12-16,28.1,18.3,21.275000000000002,92.0,49.0
2017-12-17,28.9,19.0,23.183333333333334,92.0,42.0
2017-12-18,31.0,19.0,24.429166666666664,79.0,31.0
2017-12-19,29.7,19.6,24.275000000000002,80.0,35.0
2017-12-20,30.7,19.5,24.420833333333334,73.0,33.0
2017-12-21,30.1,20.4,24.4875,78.0,41.0
2017-12-22,30.3,20.6,24.133333333333336,80.0,37.0
2017-12-23,31.7,20.5,25.108333333333334,81.0,28.0
2017-12-24,32.4,20.9,26.308333333333334,79.0,35.0
2017-12-25,32.8,21.7,26.804166666666664,79.0,38.0
2017-12-26,31.6,22.0,26.379166666666666,79.0,36.0
2017-12-27,31.5,21.9,25.916666666666668,81.0,45.0
2017-12-28,33.0,21.1,26.162499999999998,80.0,33.0
2017-12-29,30.3,22.1,25.5125,74.0,40.0
2017-12-30,26.5,19.5,22.733333333333334,93.0,57.0
2017-12-31,28.0,19.2,22.583333333333332,93.0,49.0
2018-01-01,29.8,20.3,23.620833333333334,92.0,40.0
2018-01-02,29.8,19.4,24.0125,92.0,49.0
2018-01-03,30.1,18.7,23.570833333333336,93.0,47.0
2018-01-04,22.4,18.8,20.391666666666666,93.0,85.0
2018-01-05,28.0,19.0,21.150000000000002,93.0,58.0
2018-01-06,27.3,17.7,21.5,92.0,57.0
2018-01-07,29.7,19.1,23.379166666666666,92.0,46.0
2018-01-08,29.0,20.2,24.2625,80.0,34.0
2018-01-09,29.2,19.7,23.6375,73.0,39.0
2018-01-10,29.4,20.3,24.516666666666666,77.0,38.0
2018-01-11,27.7,19.6,23.34166666666667,77.0,44.0
2018-01-12,29.7,19.8,23.620833333333334,74.0,39.0
2018-01-13,30.1,19.9,24.370833333333334,77.0,34.0
2018-01-14,28.5,19.4,22.78333333333333,90.0,54.0
2018-01-15,29.8,18.9,23.320833333333336,89.0,47.0
2018-01-16,30.7,19.1,25.079166666666666,90.0,38.0
2018-01-17,30.2,19.7,25.2,77.0,35.0
2018-01-18,30.7,19.5,25.212500000000002,68.0,27.0
2018-01-19,32.4,20.2,26.104166666666668,69.0,23.0
2018-01-20,32.4,21.3,26.858333333333334,61.0,19.0
2018-01-21,32.2,21.8,26.833333333333332,51.0,21.0
2018-01-22,31.1,21.9,25.420833333333334,77.0,34.0
2018-01-23,29.7,20.4,24.02916666666667,88.0,45.0
2018-01-24,30.6,20.8,24.775000000000002,83.0,38.0
2018-01-25,29.8,20.7,24.7375,73.0,38.0
2018-01-26,31.3,20.1,25.191666666666666,66.0,30.0
2018-01-27,30.9,21.7,25.6875,71.0,33.0
2018-01-28,32.3,20.5,25.65416666666667,80.0,29.0
2018-01-29,30.5,19.8,24.95,91.0,44.0
2018-01-30,29.4,18.7,22.916666666666668,93.0,55.0
2018-01-31,27.9,19.7,21.920833333333334,93.0,59.0
2018-02-01,25.9,18.1,20.704166666666666,91.0,69.0
2018-02-02,21.6,18.3,19.879166666666666,92.0,81.0
2018-02-03,28.1,18.0,20.6125,93.0,55.0
2018-02-04,21.9,18.1,19.616666666666667,91.0,76.0
2018-02-05,22.4,17.6,19.224999999999998,93.0,80.0
2018-02-06,27.2,18.6,21.025000000000002,93.0,59.0
2018-02-07,28.0,18.3,21.84583333333333,93.0,50.0
2018-02-08,31.2,18.4,23.679166666666664,93.0,41.0
2018-02-09,31.3,20.6,24.52916666666667,83.0,40.0
2018-02-10,30.0,21.2,23.587500000000002,90.0,50.0
2018-02-11,30.2,20.6,24.59166666666667,86.0,42.0
2018-02-12,30.1,19.2,24.258333333333336,69.0,29.0
2018-02-13,29.8,20.2,24.979166666666668,75.0,36.0
2018-02-14,29.5,20.7,24.775000000000002,77.0,35.0
2018-02-15,28.6,18.6,23.875,78.0,42.0
2018-02-16,28.7,19.1,23.3125,90.0,40.0
2018-02-17,28.7,19.0,23.1375,82.0,44.0
2018-02-18,30.6,19.6,24.0625,81.0,39.0
2018-02-19,28.3,20.8,23.579166666666666,90.0,53.0
2018-02-20,28.6,19.2,22.058333333333334,91.0,54.0
2018-02-21,28.3,19.6,22.6125,91.0,59.0
2018-02-22,25.3,19.2,20.945833333333333,92.0,69.0
2018-02-23,27.7,18.7,21.795833333333334,92.0,53.0
2018-02-24,29.1,18.7,22.795833333333334,93.0,49.0
2018-02-25,28.2,18.5,22.295833333333334,92.0,54.0
2018-02-26,29.2,20.1,22.579166666666666,89.0,52.0
2018-02-27,29.6,19.6,23.97083333333333,89.0,48.0
2018-02-28,30.6,21.2,24.71666666666667,83.0,46.0
2018-03-01,31.4,19.6,24.370833333333334,91.0,43.0
2018-03-02,30.0,20.2,23.770833333333332,92.0,55.0
2018-03-03,30.7,19.7,23.954166666666666,91.0,46.0
2018-03-04,29.8,20.6,23.7375,90.0,53.0
2018-03-05,29.2,18.9,22.704166666666666,93.0,53.0
2018-03-06,31.8,19.4,24.5625,93.0,41.0
2018-03-07,29.8,20.1,24.241666666666664,92.0,48.0
2018-03-08,30.2,19.8,23.77916666666667,93.0,47.0
2018-03-09,24.7,19.4,21.412499999999998,93.0,68.0
2018-03-10,27.5,20.2,22.525000000000002,92.0,60.0
2018-03-11,26.8,19.7,21.979166666666668,93.0,66.0
2018-03-12,30.4,19.1,23.791666666666668,93.0,40.0
2018-03-13,31.6,19.3,25.333333333333332,91.0,39.0
2018-03-14,31.6,21.7,25.837500000000002,88.0,44.0
2018-03-15,31.5,21.1,26.458333333333332,89.0,39.0
2018-03-16,31.0,18.6,24.633333333333336,93.0,45.0
2018-03-17,29.3,19.2,22.21666666666667,92.0,50.0
2018-03-18,29.4,19.0,23.166666666666668,92.0,45.0
2018-03-19,30.7,19.1,24.474999999999998,89.0,36.0
2018-03-20,29.7,19.1,23.816666666666666,92.0,41.0
2018-03-21,28.1,20.2,23.008333333333336,90.0,53.0
2018-03-22,28.9,19.3,22.03333333333333,92.0,51.0
2018-03-23,28.4,18.1,22.429166666666664,92.0,55.0
2018-03-24,26.8,19.3,22.34166666666667,80.0,45.0
2018-03-25,27.9,18.9,22.316666666666666,83.0,53.0
2018-03-26,27.5,19.2,22.7375,81.0,40.0
2018-03-27,27.9,19.1,22.55,81.0,37.0
2018-03-28,27.6,17.3,22.34583333333333,86.0,45.0
2018-03-29,27.6,18.7,22.733333333333334,82.0,41.0
2018-03-30,28.1,17.7,22.420833333333334,86.0,38.0
2018-03-31,27.9,18.6,22.545833333333334,82.0,42.0
2018-04-01,28.7,17.9,22.929166666666664,81.0,40.0
2018-04-02,29.1,19.1,23.6375,83.0,47.0
2018-04-03,30.2,19.1,24.004166666666666,88.0,46.0
2018-04-04,30.0,19.8,23.587500000000002,91.0,45.0
2018-04-05,30.5,18.9,23.162499999999998,91.0,44.0
2018-04-06,26.1,19.3,21.545833333333334,92.0,50.0
2018-04-07,28.5,18.6,22.629166666666666,84.0,45.0
2018-04-08,27.7,19.3,22.554166666666664,85.0,49.0
2018-04-09,27.0,18.9,22.241666666666664,84.0,47.0
2018-04-10,27.0,19.1,22.212500000000002,82.0,44.0
2018-04-11,26.6,18.2,21.829166666666666,82.0,45.0
2018-04-12,26.5,17.9,20.654166666666665,78.0,51.0
2018-04-13,26.7,18.0,21.570833333333336,84.0,50.0
2018-04-14,29.3,16.5,22.633333333333336,90.0,40.0
2018-04-15,27.4,19.3,22.433333333333334,81.0,50.0
2018-04-16,24.4,18.9,20.95,80.0,59.0
2018-04-17,24.8,17.2,20.120833333333334,77.0,45.0
2018-04-18,24.9,14.7,19.420833333333334,84.0,45.0
2018-04-19,24.6,14.9,19.258333333333333,86.0,49.0
2018-04-20,27.3,15.0,20.8875,88.0,34.0
2018-04-21,25.1,17.5,20.35833333333333,79.0,50.0
2018-04-22,25.5,16.8,19.9375,81.0,46.0
2018-04-23,24.8,16.0,19.866666666666667,81.0,49.0
2018-04-24,25.9,17.3,20.55,83.0,51.0
2018-04-25,26.1,16.9,21.033333333333335,89.0,50.0
2018-04-26,27.5,17.5,22.083333333333332,87.0,43.0
2018-04-27,27.9,18.5,22.420833333333334,81.0,40.0
2018-04-28,27.6,17.3,21.741666666666664,87.0,38.0
2018-04-29,26.7,16.3,21.05,86.0,41.0
2018-04-30,27.2,17.0,21.087500000000002,74.0,36.0
2018-05-01,28.4,14.9,21.3875,84.0,30.0
2018-05-02,27.9,13.9,20.870833333333334,83.0,22.0
2018-05-03,28.5,16.6,21.758333333333336,70.0,31.0
2018-05-04,28.2,16.6,21.900000000000002,81.0,36.0
2018-05-05,28.4,17.9,22.34166666666667,82.0,37.0
2018-05-06,27.8,15.6,21.099999999999998,91.0,42.0
2018-05-07,25.9,15.7,20.558333333333334,87.0,43.0
2018-05-08,26.0,14.9,19.85,88.0,47.0
2018-05-09,25.5,14.8,19.683333333333334,89.0,47.0
2018-05-10,25.0,12.9,18.729166666666668,90.0,45.0
2018-05-11,27.7,14.5,20.366666666666667,85.0,36.0
2018-05-12,29.1,15.4,21.34583333333333,90.0,31.0
2018-05-13,28.3,17.4,21.445833333333336,82.0,32.0
2018-05-14,26.7,19.0,21.895833333333332,79.0,45.0
2018-05-15,26.5,18.1,20.9875,80.0,44.0
2018-05-16,28.0,17.3,21.6875,85.0,42.0
2018-05-17,26.6,16.8,21.308333333333334,90.0,54.0
2018-05-18,27.0,18.8,21.554166666666664,82.0,47.0
2018-05-19,28.6,17.4,20.558333333333334,90.0,46.0
2018-05-20,19.1,12.5,16.395833333333332,93.0,45.0
2018-05-21,24.4,8.7,15.525,92.0,21.0
2018-05-22,26.2,9.8,17.587500000000002,88.0,34.0
2018-05-23,27.1,13.7,19.75,92.0,30.0
2018-05-24,24.6,14.8,18.9875,86.0,52.0
2018-05-25,23.7,15.3,18.541666666666668,83.0,54.0
2018-05-26,24.7,13.4,17.900000000000002,92.0,52.0
2018-05-27,24.9,13.9,18.495833333333334,89.0,43.0
2018-05-28,24.7,12.4,18.375,89.0,33.0
2018-05-29,23.9,13.9,18.212500000000002,81.0,40.0
2018-05-30,25.0,11.6,17.541666666666668,90.0,32.0
2018-05-31,24.4,12.7,17.837500000000002,89.0,33.0
2018-06-01,24.8,15.8,19.329166666666666,76.0,36.0
2018-06-02,27.2,13.1,20.1375,91.0,31.0
2018-06-03,28.8,13.6,20.833333333333332,88.0,32.0
2018-06-04,24.7,17.3,20.041666666666668,80.0,51.0
2018-06-05,25.6,15.6,19.308333333333334,81.0,44.0
2018-06-06,26.6,15.4,20.412499999999998,90.0,44.0
2018-06-07,27.3,15.8,21.095833333333335,87.0,44.0
2018-06-08,26.4,16.3,21.2375,91.0,41.0
2018-06-09,26.7,15.3,20.241666666666667,91.0,55.0
2018-06-10,26.3,17.2,20.229166666666668,84.0,49.0
2018-06-11,26.2,16.5,19.891666666666666,85.0,48.0
2018-06-12,27.9,15.1,20.7,90.0,40.0
2018-06-13,29.0,15.7,21.558333333333334,90.0,33.0
2018-06-14,29.7,16.1,22.087500000000002,90.0,32.0
2018-06-15,26.0,18.3,21.204166666666666,80.0,44.0
2018-06-16,25.9,16.5,20.070833333333333,75.0,39.0
2018-06-17,25.2,14.2,19.175,89.0,43.0
2018-06-18,24.4,13.1,18.529166666666665,92.0,43.0
2018-06-19,22.0,14.0,17.587500000000002,89.0,58.0
2018-06-20,25.6,15.0,18.375,82.0,42.0
2018-06-21,26.6,11.9,18.733333333333334,91.0,31.0
2018-06-22,27.5,13.4,19.933333333333334,89.0,27.0
2018-06-23,27.3,17.4,21.2625,73.0,32.0
2018-06-24,26.2,18.3,20.391666666666666,76.0,40.0
2018-06-25,25.8,14.1,19.658333333333335,90.0,39.0
2018-06-26,26.9,18.3,21.129166666666666,79.0,33.0
2018-06-27,26.9,17.2,21.454166666666666,77.0,27.0
2018-06-28,24.7,15.4,19.516666666666666,80.0,34.0
2018-06-29,23.9,15.9,19.070833333333333,70.0,38.0
2018-06-30,26.0,14.4,19.704166666666666,85.0,34.0
2018-07-01,27.0,15.7,20.429166666666667,83.0,31.0
2018-07-02,27.6,14.0,20.245833333333334,89.0,28.0
2018-07-03,28.1,13.5,20.545833333333334,90.0,25.0
2018-07-04,27.0,13.8,19.900000000000002,87.0,29.0
2018-07-05,25.8,16.1,19.983333333333334,74.0,34.0
2018-07-06,27.0,13.1,19.533333333333335,85.0,25.0
2018-07-07,26.2,13.5,19.545833333333334,80.0,27.0
2018-07-08,27.4,12.6,19.633333333333333,85.0,31.0
2018-07-09,28.6,13.9,20.6375,87.0,24.0
2018-07-10,27.9,14.2,20.7625,80.0,28.0
2018-07-11,25.3,14.8,19.529166666666665,88.0,42.0
2018-07-12,26.1,12.7,18.566666666666666,86.0,35.0
2018-07-13,25.7,15.3,19.183333333333334,83.0,39.0
2018-07-14,26.4,13.9,19.358333333333334,88.0,31.0
2018-07-15,26.5,13.3,19.204166666666666,90.0,27.0
2018-07-16,26.6,12.9,19.216666666666665,84.0,35.0
2018-07-17,26.4,13.1,19.220833333333335,89.0,36.0
2018-07-18,25.2,15.9,19.666666666666668,81.0,36.0
2018-07-19,26.4,14.6,19.441666666666666,81.0,36.0
2018-07-20,26.7,13.3,20.004166666666666,84.0,28.0
2018-07-21,28.2,14.0,20.712500000000002,83.0,28.0
2018-07-22,25.4,16.4,19.920833333333334,79.0,37.0
2018-07-23,24.9,14.6,18.845833333333335,77.0,34.0
2018-07-24,25.8,12.6,18.970833333333335,85.0,35.0
2018-07-25,25.0,14.5,18.779166666666665,71.0,29.0
2018-07-26,24.2,12.5,18.425,83.0,35.0
2018-07-27,25.5,14.8,19.075,73.0,31.0
2018-07-28,26.8,12.9,19.4375,83.0,28.0
2018-07-29,27.2,14.9,19.912499999999998,75.0,24.0
2018-07-30,27.9,14.2,20.391666666666666,80.0,27.0
2018-07-31,29.7,15.1,21.391666666666666,81.0,28.0
2018-08-01,26.3,15.4,20.195833333333333,84.0,45.0
2018-08-02,23.8,17.2,19.158333333333335,88.0,55.0
2018-08-03,26.3,15.2,19.341666666666665,87.0,46.0
2018-08-04,22.1,16.2,18.058333333333334,92.0,68.0
2018-08-05,26.1,14.9,19.591666666666665,93.0,48.0
2018-08-06,25.5,16.8,21.087500000000002,89.0,57.0
2018-08-07,25.9,16.2,19.979166666666668,93.0,55.0
2018-08-08,28.4,17.1,21.837500000000002,87.0,33.0
2018-08-09,25.4,17.9,20.833333333333332,80.0,51.0
2018-08-10,27.7,16.6,21.391666666666666,87.0,42.0
2018-08-11,27.6,13.2,20.691666666666666,74.0,12.0
2018-08-12,28.1,10.3,19.254166666666666,72.0,12.0
2018-08-13,26.9,10.5,18.866666666666667,84.0,26.0
2018-08-14,28.2,11.8,19.866666666666667,84.0,19.0
2018-08-15,29.9,16.7,21.820833333333336,70.0,14.0
2018-08-16,24.2,17.2,19.870833333333334,69.0,48.0
2018-08-17,23.6,15.7,18.7,89.0,49.0
2018-08-18,23.6,15.0,17.983333333333334,87.0,47.0
2018-08-19,25.8,15.2,19.1875,80.0,34.0
2018-08-20,26.9,15.4,20.304166666666667,78.0,26.0
2018-08-21,26.0,13.6,19.933333333333334,73.0,28.0
2018-08-22,26.4,15.3,20.099999999999998,64.0,26.0
2018-08-23,26.8,16.3,20.920833333333334,78.0,34.0
2018-08-24,27.5,17.5,21.71666666666667,67.0,37.0
2018-08-25,27.5,16.8,21.400000000000002,75.0,32.0
2018-08-26,28.9,17.6,22.537499999999998,79.0,33.0
2018-08-27,24.3,17.0,19.883333333333333,79.0,50.0
2018-08-28,22.3,13.5,18.42083333333333,87.0,51.0
2018-08-29,25.0,16.4,19.454166666666666,80.0,42.0
2018-08-30,26.7,16.0,19.675,83.0,35.0
2018-08-31,27.7,16.0,20.745833333333334,75.0,28.0
2018-09-01,30.4,15.9,22.287499999999998,67.0,26.0
2018-09-02,28.4,17.7,22.570833333333336,61.0,37.0
2018-09-03,31.3,18.2,23.770833333333332,69.0,25.0
2018-09-04,26.5,16.2,21.75,90.0,25.0
2018-09-05,27.2,12.9,19.666666666666668,65.0,15.0
2018-09-06,28.5,14.4,20.379166666666666,66.0,24.0
2018-09-07,29.4,15.7,21.670833333333334,76.0,19.0
2018-09-08,27.2,14.0,20.358333333333334,76.0,18.0
2018-09-09,28.8,15.1,20.766666666666666,67.0,17.0
2018-09-10,29.1,16.5,21.454166666666666,59.0,25.0
2018-09-11,30.7,17.4,22.59166666666667,63.0,20.0
2018-09-12,27.3,17.2,21.358333333333334,75.0,40.0
2018-09-13,26.9,16.6,20.3875,78.0,39.0
2018-09-14,29.1,15.9,20.754166666666666,79.0,33.0
2018-09-15,21.9,16.2,18.5,92.0,56.0
2018-09-16,26.6,16.6,20.408333333333335,93.0,51.0
2018-09-17,23.1,18.5,20.7625,91.0,65.0
2018-09-18,25.3,17.5,20.708333333333332,91.0,57.0
2018-09-19,29.7,18.6,22.616666666666664,90.0,40.0
2018-09-20,25.7,18.6,21.787499999999998,87.0,55.0
2018-09-21,28.4,18.7,21.804166666666664,90.0,43.0
2018-09-22,31.3,17.6,23.629166666666666,91.0,32.0
2018-09-23,31.0,19.5,24.366666666666664,78.0,33.0
2018-09-24,31.9,20.5,25.28333333333333,68.0,27.0
2018-09-25,30.8,20.9,25.045833333333334,57.0,31.0
2018-09-26,29.1,18.8,23.554166666666664,70.0,35.0
2018-09-27,31.3,18.6,24.516666666666666,70.0,33.0
2018-09-28,31.9,21.9,25.804166666666664,61.0,30.0
2018-09-29,30.3,20.7,23.962500000000002,81.0,43.0
2018-09-30,26.2,20.4,22.941666666666666,82.0,57.0
2018-10-01,30.2,18.2,23.325,91.0,38.0
2018-10-02,30.7,18.1,22.770833333333332,91.0,34.0
2018-10-03,32.6,18.5,25.191666666666666,86.0,27.0
2018-10-04,33.9,20.8,26.45,71.0,27.0
2018-10-05,30.8,20.8,24.925,81.0,41.0
2018-10-06,26.8,20.4,22.691666666666666,79.0,51.0
2018-10-07,25.0,19.1,20.766666666666666,85.0,56.0
2018-10-08,30.3,18.8,23.40833333333333,79.0,36.0
2018-10-09,31.1,19.6,23.979166666666668,64.0,34.0
2018-10-10,32.0,22.0,25.704166666666666,66.0,26.0
2018-10-11,32.3,23.3,26.34166666666667,56.0,32.0
2018-10-12,28.5,22.0,24.4375,69.0,47.0
2018-10-13,33.8,20.0,26.004166666666666,70.0,28.0
2018-10-14,34.8,20.2,26.991666666666664,88.0,27.0
2018-10-15,29.5,20.9,24.0625,88.0,51.0
2018-10-16,29.7,19.2,23.6875,89.0,47.0
2018-10-17,29.0,21.7,24.183333333333334,77.0,48.0
2018-10-18,28.5,17.8,22.425,92.0,52.0
2018-10-19,28.3,18.9,21.808333333333334,92.0,49.0
2018-10-20,26.9,18.9,21.870833333333334,92.0,43.0
2018-10-21,24.7,15.9,19.691666666666666,75.0,48.0
2018-10-22,27.7,15.2,20.587500000000002,82.0,37.0
2018-10-23,30.0,16.9,22.433333333333334,80.0,30.0
2018-10-24,30.8,20.0,23.77916666666667,89.0,30.0
2018-10-25,26.8,18.3,21.283333333333335,92.0,60.0
2018-10-26,28.9,19.2,23.170833333333334,92.0,49.0
2018-10-27,29.7,19.1,21.983333333333334,92.0,48.0
2018-10-28,28.3,19.2,23.162499999999998,92.0,43.0
2018-10-29,24.4,18.8,20.704166666666666,89.0,60.0
2018-10-30,29.6,17.6,22.0,85.0,46.0
2018-10-31,28.9,18.6,23.037499999999998,83.0,46.0
2018-11-01,31.8,19.0,23.71666666666667,90.0,37.0
2018-11-02,30.5,17.5,23.587500000000002,90.0,40.0
2018-11-03,30.9,21.3,25.1125,79.0,33.0
2018-11-04,28.9,20.0,23.075,85.0,50.0
2018-11-05,23.9,19.3,21.025000000000002,89.0,65.0
2018-11-06,25.1,18.2,20.9375,84.0,49.0
2018-11-07,27.3,19.2,22.525000000000002,80.0,48.0
2018-11-08,23.4,16.5,19.370833333333334,91.0,62.0
