Estado,Município,Estação ,Ano de Data,Mês de Data,Dia de Data,Data,IQAR,NumeroIQAR,Poluente,Tipo de cálculo,Tipo de monitoramento
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,23,23/09/2020,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,outubro,24,24/10/2020,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,junho,6,06/06/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,agosto,9,09/08/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,outubro,30,30/10/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,dezembro,3,03/12/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,dezembro,17,17/12/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,dezembro,21,21/12/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,dezembro,28,28/12/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2021,dezembro,30,30/12/2021,DQA (Recomendação OMS),11,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,novembro,19,19/11/2020,DQA (Recomendação OMS),12,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,novembro,27,27/11/2020,DQA (Recomendação OMS),12,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,3,03/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,10,10/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,23,23/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,2,02/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,28,28/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,9,09/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,8,08/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,22,22/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,18,18/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,21,21/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,11,11/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,9,09/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,23,23/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,10,10/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,17,17/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,12,12/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,27,27/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,31,31/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,22,22/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,8,08/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,29,29/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,5,05/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,26,26/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,24,24/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,14,14/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,19,19/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,26,26/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,15,15/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,25,25/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,5,05/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,13,13/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,16,16/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,27,27/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,9,09/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,12,12/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,25,25/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,1,01/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,5,05/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,16,16/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,15,15/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,31,31/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,11,11/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,13,13/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,18,18/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,8,08/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,30,30/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,27,27/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,24,24/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,27,27/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,19,19/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,13,13/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,26,26/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,4,04/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,26,26/11/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,14,14/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,28,28/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,31,31/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,1,01/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,25,25/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,6,06/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,7,07/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,8,08/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,17,17/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,17,17/11/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,26,26/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,12,12/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,26,26/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,30,30/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,29,29/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,18,18/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,16,16/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,13,13/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,15,15/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,18,18/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,20,20/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,16,16/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,30,30/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,27,27/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,10,10/09/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,4,04/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,18,18/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,19,19/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,26,26/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,20,20/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,24,24/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,11,11/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,30,30/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,4,04/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,18,18/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,25,25/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,25,25/11/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,17,17/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,22,22/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,24,24/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,19,19/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,10,10/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,12,12/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,21,21/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,28,28/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,29,29/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,9,09/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,8,08/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,12,12/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,23,23/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,19,19/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,30,30/11/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,14,14/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,23,23/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,1,01/03/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,23,23/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,28,28/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,4,04/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,22,22/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,21,21/07/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,30,30/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,8,08/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,28,28/01/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,3,03/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,7,07/02/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,14,14/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,15,15/04/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,21,21/05/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,20,20/06/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,11,11/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,15,15/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,16,16/08/2020,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,22,22/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,25,25/12/2019,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,abril,2,02/04/2018,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,abril,3,03/04/2018,DQA (Recomendação OMS),0,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,10,10/10/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,março,18,18/03/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,3,03/10/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,15,15/10/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,março,17,17/03/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
